"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","RGB2_Plant_AREA_MM","RGB2_Plant_PERIMETER_MM","RGB2_Plant_COMPACTNESS","RGB2_Plant_SOL"
"10/11/2023",61,"L6_C_6","L6","Control","RGB2",162059.2036,16188.88575,0.299699033,1382.900139
"10/11/2023",61,"L8_D_17","L8","Drought","RGB2",33169.99744,8410.23266,0.159248579,978.5466722
"10/11/2023",61,"L6_C_2","L6","Control","RGB2",137877.7962,16216.42012,0.243819412,1263.051025
"10/11/2023",61,"L8_C_14","L8","Control","RGB2",159539.8709,17893.85174,0.245243668,1155.768309
"10/11/2023",61,"L9_D_1","L9","Drought","RGB2",66441.2671,8507.135164,0.2157067,769.449918
"10/11/2023",61,"L7_D_17","L7","Drought","RGB2",75779.27635,8582.758067,0.243240275,1077.105818
"10/11/2023",61,"L3_C_7","L3","Control","RGB2",161177.0255,17824.48138,0.240975803,2020.882008
"10/11/2023",61,"L6_C_1","L6","Control","RGB2",145323.4401,16439.42413,0.263289539,1327.648024
"10/11/2023",61,"L6_C_9","L6","Control","RGB2",160469.6462,18546.88786,0.236268974,1571.334747
"10/11/2023",61,"L8_C_4","L8","Control","RGB2",174123.5616,17126.43955,0.270431853,1429.904051
"10/11/2023",61,"L3_D_4","L3","Drought","RGB2",66515.84257,10963.07519,0.18272494,1458.899777
"10/11/2023",61,"L7_C_4","L7","Control","RGB2",59136.824,16754.14719,0.106080903,1603.86045
"10/11/2023",61,"L6_C_8","L6","Control","RGB2",153261.8403,15743.18774,0.277775116,1454.313074
"10/11/2023",61,"L2_D_3","L2","Drought","RGB2",35346.50883,6748.28465,0.260393982,1091.15958
"10/11/2023",61,"L2_D_7","L2","Drought","RGB2",33382.82046,9389.34026,0.167091777,1053.418352
"10/11/2023",61,"L4_C_9","L4","Control","RGB2",112324.0484,14015.7796,0.280529959,1597.875423
"10/11/2023",61,"L8_D_1","L8","Drought","RGB2",37798.31014,8108.644946,0.246701174,862.2809214
"10/11/2023",61,"L9_D_8","L9","Drought","RGB2",30208.50653,8095.734859,0.19280767,950.6718297
"10/11/2023",61,"L6_D_5","L6","Drought","RGB2",74758.6389,9938.348951,0.185644356,1176.163558
"10/11/2023",61,"L7_D_2","L7","Drought","RGB2",31031.85133,10074.17743,0.146074342,1097.301999
"10/11/2023",61,"L1_C_6","L1","Control","RGB2",183800.4717,18028.87762,0.257452123,1368.771396
"10/11/2023",61,"L6_D_3","L6","Drought","RGB2",72685.5295,12429.05132,0.21656682,1201.293
"10/11/2023",61,"L9_C_5","L9","Control","RGB2",102023.5653,14647.67493,0.263456709,1565.278539
"10/11/2023",61,"L5_D_4","L5","Drought","RGB2",30523.21123,10254.91759,0.142822758,1145.842261
"10/11/2023",61,"L6_C_11","L6","Control","RGB2",149771.2556,15817.93364,0.235162195,1520.284612
"10/11/2023",61,"L6_C_5","L6","Control","RGB2",134629.3996,15313.16614,0.248724556,1322.058692
"10/11/2023",61,"L3_D_5","L3","Drought","RGB2",81828.31112,12213.31395,0.218632645,1476.710329
"10/11/2023",61,"L9_C_6","L9","Control","RGB2",101173.5388,11681.79511,0.301874908,1247.695873
"10/11/2023",61,"L2_C_9","L2","Control","RGB2",116799.8716,17268.39571,0.207877041,1855.961398
"10/11/2023",61,"L6_C_14","L6","Control","RGB2",147142.0812,16224.16112,0.263305649,1647.700481
"10/11/2023",61,"L4_D_2","L4","Drought","RGB2",36642.8475,9864.127003,0.209226433,975.438143
"10/11/2023",61,"L8_D_20","L8","Drought","RGB2",33880.07281,6535.074811,0.219828118,672.6887895
"10/11/2023",61,"L1_C_17","L1","Control","RGB2",184638.8827,18066.45087,0.270202683,1467.588577
"10/11/2023",61,"L7_D_9","L7","Drought","RGB2",27136.93473,10231.27449,0.089679654,1165.698373
"10/11/2023",61,"L4_C_3","L4","Control","RGB2",115959.2777,14422.18938,0.243116909,1935.757234
"10/11/2023",61,"L1_D_1","L1","Drought","RGB2",95028.29175,14095.15968,0.169270113,1140.489481
"10/11/2023",61,"L9_C_2","L9","Control","RGB2",98708.64103,13094.14226,0.264888361,1434.37283
"10/11/2023",61,"L8_C_10","L8","Control","RGB2",113713.4099,13401.97318,0.31379818,1556.204945
"10/11/2023",61,"L7_D_16","L7","Drought","RGB2",27472.30526,10707.02224,0.082298775,1292.14022
"10/11/2023",61,"L7_D_19","L7","Drought","RGB2",90364.83967,11947.58863,0.27735767,1150.828252
"10/11/2023",61,"L8_C_19","L8","Control","RGB2",80222.71561,8813.142019,0.369206815,966.7885075
"10/11/2023",61,"L7_C_10","L7","Control","RGB2",78519.94221,16898.356,0.147351763,1821.823896
"10/11/2023",61,"L8_C_15","L8","Control","RGB2",155531.8753,19808.7306,0.235687974,2425.625967
"10/11/2023",61,"L6_D_18","L6","Drought","RGB2",71542.26617,11932.45097,0.20165719,1264.282195
"10/11/2023",61,"L5_D_8","L5","Drought","RGB2",33928.82334,8118.148831,0.161578857,1136.369804
"10/11/2023",61,"L7_C_7","L7","Control","RGB2",153431.2155,16676.40247,0.274778964,1259.100376
"10/11/2023",61,"L1_D_14","L1","Drought","RGB2",88333.85123,12247.90014,0.188348659,1139.627177
"10/11/2023",61,"L8_C_6","L8","Control","RGB2",107107.7977,15861.24775,0.223963973,1337.504425
"10/11/2023",61,"L9_C_7","L9","Control","RGB2",96770.09414,12977.60024,0.290767766,1449.366105
"10/11/2023",61,"L8_C_18","L8","Control","RGB2",146263.9988,20305.01502,0.218758059,1996.719947
"10/11/2023",61,"L4_D_9","L4","Drought","RGB2",31504.67601,9446.654926,0.154283535,1016.50821
"10/11/2023",61,"L9_C_18","L9","Control","RGB2",159861.4524,17249.04853,0.282589386,1243.307314
"10/11/2023",61,"L1_C_19","L1","Control","RGB2",177064.2265,16697.97051,0.292682483,1349.306204
"10/11/2023",61,"L3_C_8","L3","Control","RGB2",150868.73,17428.82484,0.231659217,2255.207307
"10/11/2023",61,"L7_C_2","L7","Control","RGB2",161353.4191,15361.0605,0.321857347,1306.699691
"10/11/2023",61,"L8_D_7","L8","Drought","RGB2",90780.46988,14228.39661,0.199092709,1044.797381
"10/11/2023",61,"L1_D_5","L1","Drought","RGB2",108713.2741,15558.67094,0.201577511,1352.983028
"10/11/2023",61,"L9_C_17","L9","Control","RGB2",152452.7492,16580.16353,0.243193743,1532.151109
"10/11/2023",61,"L9_D_2","L9","Drought","RGB2",87176.69573,13037.29205,0.176529107,1314.126289
"10/11/2023",61,"L6_D_9","L6","Drought","RGB2",70986.05128,10736.05586,0.19471386,1111.322404
"10/11/2023",61,"L8_C_20","L8","Control","RGB2",153110.0922,15492.70738,0.234496262,1244.220122
"10/11/2023",61,"L4_C_8","L4","Control","RGB2",116482.4389,15145.50496,0.24960263,1646.099137
"10/11/2023",61,"L2_C_1","L2","Control","RGB2",90780.98058,19136.46105,0.168633525,1937.191037
"10/11/2023",61,"L9_C_14","L9","Control","RGB2",89916.50111,13801.84153,0.200033838,1436.729682
"10/11/2023",61,"L6_D_11","L6","Drought","RGB2",69238.76443,12701.39831,0.19054847,1364.738701
"10/11/2023",61,"L7_C_15","L7","Control","RGB2",150969.3304,16437.45738,0.242393625,1415.602613
"10/11/2023",61,"L9_D_11","L9","Drought","RGB2",70226.44075,13081.40726,0.190730054,1011.348391
"10/11/2023",61,"L9_D_17","L9","Drought","RGB2",24656.5144,5955.889055,0.195640077,776.9611891
"10/11/2023",61,"L2_D_8","L2","Drought","RGB2",34872.73068,8554.484752,0.212621172,904.3462407
"10/11/2023",61,"L2_C_3","L2","Control","RGB2",110425.0361,13173.0561,0.238443564,1493.227566
"10/11/2023",61,"L8_C_3","L8","Control","RGB2",200968.1426,21999.50072,0.290606751,2038.693314
"10/11/2023",61,"L6_D_12","L6","Drought","RGB2",75024.1159,11712.4401,0.220375614,1240.744786
"10/11/2023",61,"L5_D_2","L5","Drought","RGB2",69557.09834,10025.29797,0.225960058,998.4280243
"10/11/2023",61,"L7_D_7","L7","Drought","RGB2",102776.1673,11139.77238,0.247416148,1174.754029
"10/11/2023",61,"L1_C_4","L1","Control","RGB2",182384.9255,19701.4056,0.229698309,1403.467482
"10/11/2023",61,"L8_D_3","L8","Drought","RGB2",80799.46291,13856.09453,0.186070454,1731.068021
"10/11/2023",61,"L1_D_10","L1","Drought","RGB2",106350.1291,14658.04866,0.195976417,1277.319058
"10/11/2023",61,"L8_D_19","L8","Drought","RGB2",99223.54905,14371.56219,0.202557283,945.0008892
"10/11/2023",61,"L6_D_1","L6","Drought","RGB2",82122.35039,11292.29926,0.210234339,1379.415354
"10/11/2023",61,"L9_D_14","L9","Drought","RGB2",30159.11664,7389.384946,0.231273661,881.6424547
"10/11/2023",61,"L9_D_13","L9","Drought","RGB2",24174.12321,7313.601304,0.169229408,723.9930779
"10/11/2023",61,"L7_C_9","L7","Control","RGB2",82615.6398,16569.7814,0.166914843,1846.857384
"10/11/2023",61,"L4_D_1","L4","Drought","RGB2",39376.94842,10301.31706,0.159241952,1034.27435
"10/11/2023",61,"L1_C_7","L1","Control","RGB2",100259.3582,13553.47852,0.261867752,1387.979803
"10/11/2023",61,"L9_D_20","L9","Drought","RGB2",78551.17242,14941.98341,0.181148766,1299.732072
"10/11/2023",61,"L7_D_12","L7","Drought","RGB2",27642.36097,9388.443073,0.15692294,959.7192312
"10/11/2023",61,"L9_C_8","L9","Control","RGB2",94279.34676,11342.07047,0.287250705,1364.655793
"10/11/2023",61,"L6_C_12","L6","Control","RGB2",152305.7762,17624.774,0.230940451,1595.553605
"10/11/2023",61,"L4_D_8","L4","Drought","RGB2",38310.63634,8858.252668,0.179794979,1070.337442
"10/11/2023",61,"L1_D_3","L1","Drought","RGB2",106980.2122,15424.9553,0.182132679,1148.531848
"10/11/2023",61,"L6_C_15","L6","Control","RGB2",152985.8784,16947.24392,0.25036327,1543.964084
"10/11/2023",61,"L5_C_1","L5","Control","RGB2",87148.97889,13605.43674,0.282305198,1650.752181
"10/11/2023",61,"L9_C_20","L9","Control","RGB2",104679.7422,14019.35695,0.274605573,1614.55437
"10/11/2023",61,"L7_D_15","L7","Drought","RGB2",86368.27707,13227.26786,0.216386557,1221.000584
"10/11/2023",61,"L3_C_5","L3","Control","RGB2",158038.1362,17359.12334,0.237039974,1637.695723
"10/11/2023",61,"L1_D_7","L1","Drought","RGB2",105818.0372,15123.97213,0.174459323,993.7264795
"10/11/2023",61,"L2_C_7","L2","Control","RGB2",100161,13080.6554,0.169500511,1329.322595
"10/11/2023",61,"L6_D_14","L6","Drought","RGB2",67668.75971,11123.96903,0.21672116,1288.078143
"10/11/2023",61,"L1_D_19","L1","Drought","RGB2",34952.07906,7667.504296,0.219717364,870.828801
"10/11/2023",61,"L5_D_3","L5","Drought","RGB2",36492.7272,8856.001464,0.202038771,1072.300601
"10/11/2023",61,"L7_C_18","L7","Control","RGB2",43092.74906,11977.12342,0.106567964,1093.667932
"10/11/2023",61,"L1_D_2","L1","Drought","RGB2",103578.3823,14207.28812,0.167918653,1157.663228
"10/11/2023",61,"L8_C_16","L8","Control","RGB2",159870.5704,19803.57321,0.228437327,2414.769604
"10/11/2023",61,"L7_D_5","L7","Drought","RGB2",109858.0614,13155.61718,0.219684231,1230.66482
"10/11/2023",61,"L1_C_20","L1","Control","RGB2",180391.3938,18377.64865,0.221310474,1428.661564
"10/11/2023",61,"L1_C_12","L1","Control","RGB2",171663.6046,19808.62622,0.233031614,1456.302066
"10/11/2023",61,"L7_C_17","L7","Control","RGB2",141237.6104,15516.93677,0.260605854,1428.033855
"10/11/2023",61,"L1_D_16","L1","Drought","RGB2",31642.30697,7187.501912,0.203987696,836.0608995
"10/11/2023",61,"L4_D_5","L4","Drought","RGB2",28369.02273,8319.583574,0.139490935,930.2488737
"10/11/2023",61,"L8_C_1","L8","Control","RGB2",171851.9037,17228.45181,0.258767251,1368.761478
"10/11/2023",61,"L8_D_2","L8","Drought","RGB2",92207.98884,13011.40371,0.221934173,941.2801099
"10/11/2023",61,"L5_C_3","L5","Control","RGB2",176824.9741,18009.25107,0.281129701,1663.79775
"10/11/2023",61,"L1_D_20","L1","Drought","RGB2",112209.7507,16618.0302,0.155818625,1369.555551
"10/11/2023",61,"L2_C_2","L2","Control","RGB2",108944.6578,15673.59074,0.193532444,1597.317377
"10/11/2023",61,"L5_C_7","L5","Control","RGB2",75142.16611,16285.00189,0.186268385,1684.433171
"10/11/2023",61,"L6_D_13","L6","Drought","RGB2",75854.81335,11852.00529,0.213229341,1273.193936
"10/11/2023",61,"L9_C_4","L9","Control","RGB2",151562.8948,17014.56879,0.250002852,1191.036622
"10/11/2023",61,"L2_D_5","L2","Drought","RGB2",38796.57723,12877.2975,0.122968289,1451.640856
"10/11/2023",61,"L1_C_11","L1","Control","RGB2",172565.7734,16854.81738,0.298285443,1419.268523
"10/11/2023",61,"L6_D_4","L6","Drought","RGB2",77436.36701,12386.89985,0.176503637,1569.91345
"10/11/2023",61,"L9_C_1","L9","Control","RGB2",96691.98351,14453.64408,0.271876576,1467.84086
"10/11/2023",61,"L6_C_10","L6","Control","RGB2",121298.6332,16756.93322,0.199338459,1338.956616
"10/11/2023",61,"L8_D_4","L8","Drought","RGB2",30959.45859,6480.496304,0.210285671,787.0980303
"10/11/2023",61,"L7_D_8","L7","Drought","RGB2",22687.26633,9852.172507,0.078843872,1057.147982
"10/11/2023",61,"L6_D_16","L6","Drought","RGB2",81528.50959,12506.90463,0.208832402,1520.920421
"10/11/2023",61,"L6_D_7","L6","Drought","RGB2",84519.47646,12912.92075,0.177594112,1581.214932
"10/11/2023",61,"L8_D_9","L8","Drought","RGB2",119841.906,15665.99641,0.223601433,1340.972058
"10/11/2023",61,"L2_D_4","L2","Drought","RGB2",35422.86666,6574.741733,0.190563532,905.5568714
"10/11/2023",61,"L1_C_3","L1","Control","RGB2",178133.0248,19073.37911,0.241209211,1417.938797
"10/11/2023",61,"L1_C_14","L1","Control","RGB2",201818.9838,16160.80865,0.240821087,1564.358958
"10/11/2023",61,"L1_D_12","L1","Drought","RGB2",34577.08876,9322.519486,0.189882361,1070.678127
"10/11/2023",61,"L3_D_7","L3","Drought","RGB2",85831.87431,12668.34897,0.191247405,1826.777776
"10/11/2023",61,"L6_D_8","L6","Drought","RGB2",77225.9214,10803.16536,0.214519834,1285.050921
"10/11/2023",61,"L5_C_4","L5","Control","RGB2",67631.15672,11724.1102,0.201992167,1382.563431
"10/11/2023",61,"L5_D_5","L5","Drought","RGB2",75251.19219,9456.417836,0.248358982,970.0429522
"10/11/2023",61,"L4_C_7","L4","Control","RGB2",122102.4431,19502.43889,0.217916055,2081.525564
"10/11/2023",61,"L8_D_12","L8","Drought","RGB2",35380.0595,9250.665521,0.222857254,972.8197337
"10/11/2023",61,"L1_C_5","L1","Control","RGB2",119826.317,14059.54752,0.29899695,1828.724557
"10/11/2023",61,"L9_C_9","L9","Control","RGB2",112873.1858,13406.21192,0.29478283,1739.039359
"10/11/2023",61,"L1_D_17","L1","Drought","RGB2",119923.1852,15331.54537,0.211927244,1306.369592
"10/11/2023",61,"L3_C_2","L3","Control","RGB2",109946.5743,17804.23544,0.190584409,1719.099613
"10/11/2023",61,"L7_D_14","L7","Drought","RGB2",21210.33313,8431.690878,0.090831522,868.1576294
"10/11/2023",61,"L7_C_3","L7","Control","RGB2",157764.8528,16620.04492,0.266248778,1312.131233
"10/11/2023",61,"L3_C_1","L3","Control","RGB2",167438.9604,16819.44976,0.229039843,1912.418985
"10/11/2023",61,"L7_C_6","L7","Control","RGB2",143198.881,14945.55291,0.279014379,1132.875952
"10/11/2023",61,"L7_C_16","L7","Control","RGB2",48498.09604,12213.17663,0.142384817,1302.119568
"10/11/2023",61,"L8_C_12","L8","Control","RGB2",156724.4939,17598.17743,0.222744738,2289.553735
"10/11/2023",61,"L5_C_6","L5","Control","RGB2",158891.4058,15814.60714,0.241655688,1747.395014
"10/11/2023",61,"L8_C_7","L8","Control","RGB2",160694.475,17658.69781,0.25523385,2183.893389
"10/11/2023",61,"L2_D_1","L2","Drought","RGB2",35481.58215,8454.071222,0.189729869,968.6410157
"10/11/2023",61,"L8_D_11","L8","Drought","RGB2",38653.09787,6360.658129,0.243210696,975.665853
"10/11/2023",61,"L7_C_1","L7","Control","RGB2",153604.1339,14636.28414,0.297927781,1502.368456
"10/11/2023",61,"L9_D_7","L9","Drought","RGB2",25657.15031,7096.741619,0.185424886,847.8000412
"10/11/2023",61,"L1_D_13","L1","Drought","RGB2",36029.9938,8131.593026,0.175488382,915.2601708
"10/11/2023",61,"L7_D_3","L7","Drought","RGB2",26342.80899,10742.97964,0.08210734,1025.300595
"10/11/2023",61,"L7_D_18","L7","Drought","RGB2",96053.54028,12895.81153,0.199764183,1381.998804
"10/11/2023",61,"L2_C_8","L2","Control","RGB2",114325.1566,17298.63339,0.213044013,2023.749299
"10/11/2023",61,"L4_D_4","L4","Drought","RGB2",27631.79159,8655.17883,0.10559156,1073.798677
"10/11/2023",61,"L4_C_2","L4","Control","RGB2",80068.87628,12479.417,0.239875409,1473.311341
"10/11/2023",61,"L8_D_15","L8","Drought","RGB2",88489.12485,10862.23582,0.217031628,879.1245787
"10/11/2023",61,"L7_C_19","L7","Control","RGB2",71175.64847,12538.57159,0.186256605,1415.889414
"10/11/2023",61,"L5_D_9","L5","Drought","RGB2",21898.59895,6373.53281,0.16997465,689.3873447
"10/11/2023",61,"L7_C_11","L7","Control","RGB2",66480.52849,17233.02462,0.116518826,1658.968248
"10/11/2023",61,"L6_D_15","L6","Drought","RGB2",86186.40872,12416.61793,0.215835456,1434.439799
"10/11/2023",61,"L6_C_18","L6","Control","RGB2",148895.405,16753.29919,0.243668931,1598.617183
"10/13/2023",63,"L6_C_16","L6","Control","RGB2",131510.4792,15182.94148,0.248552786,1817.496907
"10/13/2023",63,"L7_D_20","L7","Drought","RGB2",29325.0363,11194.60746,0.078199197,1260.792426
"10/13/2023",63,"L6_D_17","L6","Drought","RGB2",61916.84106,9939.681036,0.199803144,1140.410245
"10/13/2023",63,"L6_C_4","L6","Control","RGB2",149933.6137,16970.21099,0.229643352,1618.47722
"10/13/2023",63,"L8_D_5","L8","Drought","RGB2",87405.93732,12392.48577,0.18416748,1143.319205
"10/13/2023",63,"L3_C_6","L3","Control","RGB2",180009.966,15550.23548,0.318253339,1735.959684
"10/13/2023",63,"L7_D_4","L7","Drought","RGB2",105259.6981,12756.02135,0.230530674,1385.107179
"10/13/2023",63,"L4_C_4","L4","Control","RGB2",99892.03155,14636.96271,0.231375995,1690.727589
"10/13/2023",63,"L4_C_5","L4","Control","RGB2",106872.6669,16328.3287,0.219013441,1505.759389
"10/13/2023",63,"L8_C_2","L8","Control","RGB2",136521.241,16260.713,0.228654848,2157.243823
"10/13/2023",63,"L9_D_4","L9","Drought","RGB2",96821.01503,13102.76815,0.206651112,1269.257265
"10/13/2023",63,"L4_D_6","L4","Drought","RGB2",34934.46813,10577.38036,0.152729112,1164.068036
"10/13/2023",63,"L1_C_2","L1","Control","RGB2",178813.2757,18283.88209,0.237719592,1577.543045
"10/13/2023",63,"L8_C_5","L8","Control","RGB2",113735.577,14074.23731,0.302305968,1600.671814
"10/13/2023",63,"L9_D_15","L9","Drought","RGB2",82342.94198,11345.52594,0.17476431,1063.841591
"10/13/2023",63,"L6_C_3","L6","Control","RGB2",148440.6593,15795.7472,0.273327879,1296.898621
"10/13/2023",63,"L8_D_6","L8","Drought","RGB2",32696.38159,6712.916504,0.221429702,729.1746441
"10/13/2023",63,"L3_C_3","L3","Control","RGB2",71315.21044,13412.07275,0.136994155,1487.268289
"10/13/2023",63,"L3_D_8","L3","Drought","RGB2",85080.72326,13856.5002,0.181908614,1400.524551
"10/13/2023",63,"L8_C_8","L8","Control","RGB2",179056.8977,16726.74303,0.317638588,1453.371282
"10/13/2023",63,"L7_D_11","L7","Drought","RGB2",79001.701,8506.531456,0.287673877,1051.387529
"10/13/2023",63,"L8_C_9","L8","Control","RGB2",167775.5346,16201.81598,0.288944786,1244.974564
"10/13/2023",63,"L5_C_2","L5","Control","RGB2",168951.3302,14671.74114,0.268059006,1696.183458
"10/13/2023",63,"L4_C_1","L4","Control","RGB2",97065.83198,13089.57189,0.272106937,1571.343377
"10/13/2023",63,"L5_D_1","L5","Drought","RGB2",31729.63804,6972.688282,0.195180921,864.109016
"10/13/2023",63,"L8_C_17","L8","Control","RGB2",114218.6285,14548.02935,0.242237668,1683.194291
"10/13/2023",63,"L1_D_15","L1","Drought","RGB2",35881.91194,7971.367442,0.216925769,876.1727725
"10/13/2023",63,"L5_C_5","L5","Control","RGB2",124650.7533,18844.00739,0.26081122,2454.939626
"10/13/2023",63,"L3_D_2","L3","Drought","RGB2",52913.2445,8345.745188,0.244432462,1231.301125
"10/13/2023",63,"L9_D_16","L9","Drought","RGB2",76436.38309,11291.62172,0.202709294,1105.309551
"10/13/2023",63,"L7_C_13","L7","Control","RGB2",82174.5444,18345.41929,0.129538701,1826.795564
"10/13/2023",63,"L5_D_7","L5","Drought","RGB2",38730.61801,8116.576699,0.218009921,903.2152296
"10/13/2023",63,"L2_C_5","L2","Control","RGB2",111080.1564,15146.36348,0.185670395,1706.124716
"10/13/2023",63,"L3_C_4","L3","Control","RGB2",55727.28633,13444.4254,0.118045194,1344.748827
"10/13/2023",63,"L5_C_9","L5","Control","RGB2",105346.4772,18705.51672,0.184215377,2081.800132
"10/13/2023",63,"L8_D_14","L8","Drought","RGB2",60066.72019,11981.02924,0.201577365,1432.539214
"10/13/2023",63,"L5_D_6","L5","Drought","RGB2",64707.73471,8407.108134,0.265052416,1057.689211
"10/13/2023",63,"L1_D_4","L1","Drought","RGB2",30427.07032,7905.441191,0.204807862,909.7551054
"10/13/2023",63,"L9_D_9","L9","Drought","RGB2",34655.08988,8595.765127,0.187053232,1007.511916
"10/13/2023",63,"L9_D_6","L9","Drought","RGB2",64860.62628,12955.73421,0.137087644,1093.414494
"10/13/2023",63,"L8_C_11","L8","Control","RGB2",144833.879,17296.73557,0.253084275,2075.261185
"10/13/2023",63,"L2_C_6","L2","Control","RGB2",111269.3916,16534.06902,0.197027624,1976.670238
"10/13/2023",63,"L9_C_15","L9","Control","RGB2",84297.02246,13969.43438,0.250399126,1449.464335
"10/13/2023",63,"L8_C_13","L8","Control","RGB2",151521.2625,22704.42035,0.212665838,2245.613097
"10/13/2023",63,"L7_C_8","L7","Control","RGB2",160396.7535,16016.00373,0.260627495,1616.530262
"10/13/2023",63,"L1_C_8","L1","Control","RGB2",181535.5381,16676.11505,0.279557214,1294.061829
"10/13/2023",63,"L1_D_9","L1","Drought","RGB2",105933.4034,16656.61545,0.185832736,1253.515312
"10/13/2023",63,"L7_D_6","L7","Drought","RGB2",20147.61511,8947.519308,0.087788086,979.0690578
"10/13/2023",63,"L6_D_10","L6","Drought","RGB2",62970.66164,8497.512727,0.227152586,1030.979725
"10/13/2023",63,"L4_D_7","L4","Drought","RGB2",38450.90237,8566.140746,0.191028622,1122.973859
"10/13/2023",63,"L5_C_8","L5","Control","RGB2",176417.3641,18592.84013,0.275394845,1918.97751
"10/13/2023",63,"L3_D_9","L3","Drought","RGB2",81277.02861,13118.22595,0.204740443,1570.779851
"10/13/2023",63,"L9_C_16","L9","Control","RGB2",159259.223,16659.59761,0.260284136,1423.264333
"10/13/2023",63,"L9_C_10","L9","Control","RGB2",88532.47347,12201.50019,0.289559814,1540.81236
"10/13/2023",63,"L8_D_16","L8","Drought","RGB2",75439.74804,14839.58328,0.18185353,1768.925468
"10/13/2023",63,"L6_C_13","L6","Control","RGB2",154412.5313,16792.92032,0.287514802,1821.430859
"10/13/2023",63,"L4_D_3","L4","Drought","RGB2",40215.04789,8448.52752,0.183770209,1018.367832
"10/13/2023",63,"L9_D_10","L9","Drought","RGB2",29716.62669,7614.311048,0.18138173,875.6659757
"10/13/2023",63,"L7_D_13","L7","Drought","RGB2",30189.28028,10823.06205,0.111324095,1088.734784
"10/13/2023",63,"L8_D_8","L8","Drought","RGB2",93842.72162,11677.14883,0.214876209,965.9708222
"10/13/2023",63,"L3_D_6","L3","Drought","RGB2",85211.94505,10696.95634,0.246427604,1219.159865
"10/13/2023",63,"L4_C_6","L4","Control","RGB2",104583.8389,16417.02195,0.21198257,1896.905111
"10/13/2023",63,"L8_D_18","L8","Drought","RGB2",31691.95395,6747.267372,0.212222906,835.3255178
"10/13/2023",63,"L9_C_13","L9","Control","RGB2",78906.91074,11479.0627,0.28378873,1156.251669
"10/13/2023",63,"L1_D_6","L1","Drought","RGB2",90431.80676,12157.50459,0.217858069,1005.881839
"10/13/2023",63,"L6_D_6","L6","Drought","RGB2",64509.78182,10802.33111,0.19751077,1178.755566
"10/13/2023",63,"L9_D_12","L9","Drought","RGB2",78200.14514,12551.65762,0.166581278,1316.721696
"10/13/2023",63,"L9_C_19","L9","Control","RGB2",77190.40725,11919.7426,0.239814913,1351.773739
"10/13/2023",63,"L7_D_1","L7","Drought","RGB2",29008.54042,11362.74106,0.109823852,1206.251827
"10/13/2023",63,"L7_C_14","L7","Control","RGB2",166545.6301,16666.10832,0.310968286,1605.97693
"10/13/2023",63,"L6_D_2","L6","Drought","RGB2",78086.37919,10494.09743,0.189245399,1157.780332
"10/13/2023",63,"L2_C_4","L2","Control","RGB2",118004.243,15709.0774,0.234246613,1690.412324
"10/13/2023",63,"L7_C_20","L7","Control","RGB2",146318.1454,14089.72072,0.308478301,1293.475733
"10/13/2023",63,"L8_D_10","L8","Drought","RGB2",62703.58674,10136.46595,0.247596435,1262.820101
"10/13/2023",63,"L1_C_9","L1","Control","RGB2",152869.8855,17648.33689,0.250629291,1466.974073
"10/13/2023",63,"L2_D_9","L2","Drought","RGB2",45097.40858,9494.50535,0.205187002,1343.081132
"10/13/2023",63,"L9_D_5","L9","Drought","RGB2",28749.59641,6907.611931,0.230966746,901.563353
"10/13/2023",63,"L1_C_15","L1","Control","RGB2",178728.2351,18302.97024,0.261347168,1822.875642
"10/13/2023",63,"L1_C_16","L1","Control","RGB2",193739.2473,19091.11501,0.227654829,1693.431007
"10/13/2023",63,"L1_C_10","L1","Control","RGB2",111187.4019,13036.06104,0.283759469,1488.056138
"10/13/2023",63,"L9_C_11","L9","Control","RGB2",94468.30106,12790.72013,0.257402973,1479.438811
"10/13/2023",63,"L6_C_7","L6","Control","RGB2",136935.3763,15014.76734,0.269204227,1267.879205
"10/13/2023",63,"L9_D_18","L9","Drought","RGB2",26053.09098,6419.238643,0.217946804,824.8045385
"10/13/2023",63,"L8_D_13","L8","Drought","RGB2",99560.55731,15611.84798,0.159381936,1197.149074
"10/13/2023",63,"L7_C_5","L7","Control","RGB2",166618.6092,15651.80635,0.329446881,1772.092843
"10/13/2023",63,"L9_C_3","L9","Control","RGB2",93681.65749,12330.91334,0.241551017,1416.255907
"10/13/2023",63,"L9_D_19","L9","Drought","RGB2",79688.36657,12955.17659,0.193953487,1216.649513
"10/13/2023",63,"L1_D_11","L1","Drought","RGB2",95373.76404,10057.5698,0.19735602,1307.423276
"10/13/2023",63,"L3_D_1","L3","Drought","RGB2",62304.03714,9721.596867,0.194537445,1321.404703
"10/13/2023",63,"L9_C_12","L9","Control","RGB2",87825.03383,12280.03599,0.283004448,1434.90811
"10/13/2023",63,"L2_D_6","L2","Drought","RGB2",46744.84771,12625.58026,0.115448164,1348.178921
"10/13/2023",63,"L2_D_2","L2","Drought","RGB2",38993.55738,6511.671659,0.234815934,992.7886058
"10/13/2023",63,"L9_D_3","L9","Drought","RGB2",26195.24182,6411.799925,0.158973322,852.7268611
"10/13/2023",63,"L3_C_9","L3","Control","RGB2",166037.3774,14984.34834,0.246820295,2534.28926
"10/13/2023",63,"L1_D_18","L1","Drought","RGB2",35462.50588,8353.530689,0.194796434,939.3699023
