"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","FC1_Plant_HL.ind_Fo","FC1_Plant_HL.ind_Fm","FC1_Plant_HL.ind_Fv","FC1_Plant_HL.ind_QY_max","FC1_Plant_HL.ind_Fp","FC1_Plant_HL.ind_Fm_L1","FC1_Plant_HL.ind_Fm_L2","FC1_Plant_HL.ind_Fm_Lss","FC1_Plant_HL.ind_Ft_L1","FC1_Plant_HL.ind_Ft_L2","FC1_Plant_HL.ind_Ft_Lss","FC1_Plant_HL.ind_Fo_L1","FC1_Plant_HL.ind_Fo_L2","FC1_Plant_HL.ind_Fo_Lss","FC1_Plant_HL.ind_Fv_L1","FC1_Plant_HL.ind_Fv_L2","FC1_Plant_HL.ind_Fv_Lss","FC1_Plant_HL.ind_Fq_L1","FC1_Plant_HL.ind_Fq_L2","FC1_Plant_HL.ind_Fq_Lss","FC1_Plant_HL.ind_FvFm_L1","FC1_Plant_HL.ind_FvFm_L2","FC1_Plant_HL.ind_FvFm_Lss","FC1_Plant_HL.ind_QY_L1","FC1_Plant_HL.ind_QY_L2","FC1_Plant_HL.ind_QY_Lss","FC1_Plant_HL.ind_NPQ_L1","FC1_Plant_HL.ind_NPQ_L2","FC1_Plant_HL.ind_NPQ_Lss","FC1_Plant_HL.ind_qN_L1","FC1_Plant_HL.ind_qN_L2","FC1_Plant_HL.ind_qN_Lss","FC1_Plant_HL.ind_qP_L1","FC1_Plant_HL.ind_qP_L2","FC1_Plant_HL.ind_qP_Lss","FC1_Plant_HL.ind_qL_L1","FC1_Plant_HL.ind_qL_L2","FC1_Plant_HL.ind_qL_Lss","FC1_Plant_HL.ind_Rfd_L1","FC1_Plant_HL.ind_Rfd_L2","FC1_Plant_HL.ind_Rfd_Lss"
"9/28/2023",47,"L8_D_7","L8","Drought","FC1",1334.597319,7862.832815,6528.235496,0.830265077,6840.287133,4797.495926,3421.597512,3003.403105,4093.693506,2703.166711,2247.475345,1194.12293,1079.350422,1502.262449,3603.372996,2342.24709,1501.140656,703.8024195,718.4308007,755.92776,0.75109454,0.684547812,0.499813246,0.146702036,0.209969407,0.25169041,0.638945178,1.298000506,1.617974525,0.459659656,0.654713176,0.76399276,0.19531767,0.306727161,0.503568907,0.063676101,0.151436182,0.299029627,0.670932893,1.5304718,2.043542679
"9/28/2023",47,"L9_C_2","L9","Control","FC1",1244.86805,6692.611717,5447.743667,0.813993684,5553.805235,4262.78398,3216.372215,2898.911891,3563.59537,2485.276953,2116.776967,1112.303944,1018.395733,1445.318695,3150.480037,2197.976482,1453.593196,699.1886097,731.0952618,782.1349233,0.739066312,0.683371306,0.501427174,0.164021591,0.227304308,0.26980293,0.570009587,1.080795154,1.308663378,0.435428983,0.612637854,0.722982271,0.221930817,0.332621967,0.538070022,0.077526923,0.166609383,0.316436824,0.558483682,1.234682629,1.62370827
"9/28/2023",47,"L8_C_17","L8","Control","FC1",1293.403639,7137.169197,5843.765558,0.818779182,6117.02858,4533.48892,3482.16734,3179.96775,3835.394596,2706.589884,2311.9476,1157.168434,1067.616721,1494.618625,3376.320486,2414.55062,1685.349126,698.0943236,775.5774562,868.0201499,0.744751018,0.693404533,0.529989377,0.15398611,0.22272837,0.27296508,0.574321527,1.049634179,1.244415591,0.435397984,0.602186384,0.701314307,0.206761866,0.321209856,0.515038775,0.069725955,0.15349721,0.288135002,0.594888981,1.260050042,1.645833573
"9/28/2023",47,"L5_C_2","L5","Control","FC1",1611.883557,8143.775362,6531.891804,0.802071707,7103.422496,4966.700517,3930.629981,3714.941286,4240.16335,3056.163806,2668.857143,1414.986561,1313.275904,1803.010012,3551.713956,2617.354077,1911.931274,726.5371674,874.4661754,1046.084143,0.715105319,0.665886662,0.51465989,0.146281654,0.222474814,0.281588338,0.639675139,1.071875348,1.192167987,0.472161475,0.616813662,0.698469953,0.204559595,0.334103125,0.547134804,0.077762628,0.17621285,0.330447659,0.675270953,1.32429377,1.661597124
"9/28/2023",47,"L8_C_15","L8","Control","FC1",1506.531306,8136.261731,6629.730425,0.814837409,6973.417938,5153.323169,4026.608936,3738.054601,4354.4688,3075.375707,2653.832438,1348.37904,1250.147431,1746.592704,3804.944129,2776.461505,1991.461897,798.8543694,951.2332289,1084.222163,0.738347665,0.689528472,0.53275356,0.155017324,0.236236805,0.290049847,0.578837861,1.020623771,1.176603233,0.439450518,0.596802873,0.688330978,0.209951669,0.342606309,0.544435304,0.072637738,0.167832219,0.309065794,0.601439408,1.267501145,1.627678311
"9/28/2023",47,"L2_C_3","L2","Control","FC1",1405.903866,7758.848921,6352.945054,0.818799943,6325.601,4978.591144,3904.371862,3621.491991,4040.205631,2881.919402,2505.761461,1264.460002,1178.905029,1650.557132,3714.131141,2725.466831,1970.934859,938.3855131,1022.452459,1115.73053,0.746020517,0.698055136,0.544232837,0.188484149,0.261873739,0.308085875,0.558442679,0.987220786,1.142445418,0.428101521,0.585791782,0.677334527,0.252652768,0.375147644,0.566092037,0.087917679,0.183010504,0.31761642,0.565663132,1.194926408,1.524422655
"9/28/2023",47,"L1_D_13","L1","Drought","FC1",1272.789645,7015.126034,5742.33639,0.818564964,5515.629685,4687.542926,3516.046937,2985.171825,4012.393453,2856.42816,2323.840593,1153.698195,1057.912247,1522.663992,3533.84473,2458.134692,1462.507833,675.149473,659.6187771,661.3312323,0.753879972,0.69911885,0.489924172,0.144030569,0.187602381,0.221538749,0.496546516,0.995174171,1.349990702,0.397101725,0.587368394,0.733724544,0.191052388,0.268341185,0.452189874,0.0606046,0.119569568,0.247668704,0.374648262,0.930953406,1.373497434
"9/28/2023",47,"L4_C_5","L4","Control","FC1",1100.086754,6140.730108,5040.643354,0.820854078,5081.300483,3840.596294,2977.688541,2732.544367,3177.238946,2271.711529,1954.049621,980.3854109,909.0403312,1294.879296,2860.210883,2068.648209,1437.66507,663.3573478,705.9770116,778.4947459,0.744730939,0.694716113,0.52612689,0.172722488,0.237088937,0.284897386,0.598900181,1.062247285,1.247257239,0.445732591,0.604592723,0.703320402,0.231926027,0.341274562,0.541499381,0.080302034,0.165263776,0.304852185,0.59928182,1.236771887,1.600394806
"9/28/2023",47,"L1_D_18","L1","Drought","FC1",1138.130575,6759.83277,5621.702196,0.831633324,5254.970661,4733.828407,3647.998028,3104.349382,4066.176096,2983.398508,2440.327,1056.196904,983.3877491,1478.060669,3677.631506,2664.610278,1626.288713,667.6523107,664.5995196,664.0223815,0.776883146,0.730430844,0.523874253,0.141038553,0.182181984,0.21390066,0.427984327,0.853025336,1.177536076,0.355212782,0.538711046,0.692094115,0.181544102,0.249417157,0.40830535,0.050814546,0.095149639,0.190427267,0.292361801,0.7614042,1.153387911
"9/28/2023",47,"L6_C_3","L6","Control","FC1",1838.798485,8650.711493,6811.913009,0.787439624,7865.948005,5343.190374,3951.35326,3487.9436,4664.837417,3240.561297,2728.276401,1607.637379,1446.289919,1944.455722,3735.552996,2505.06334,1543.487879,678.3529575,710.7919627,759.6671989,0.699124069,0.633976052,0.442520882,0.126956539,0.179885704,0.217798017,0.619016147,1.189303493,1.480175279,0.469613278,0.652288068,0.769843571,0.181593718,0.283742112,0.492175682,0.071581113,0.161004381,0.33171562,0.686221256,1.427341218,1.883119907
"9/28/2023",47,"L4_C_1","L4","Control","FC1",1200.326064,6852.509947,5652.183884,0.824834101,5547.943422,4326.762349,3376.313338,3110.643417,3575.974816,2551.081172,2207.702766,1077.745988,1003.752226,1436.721883,3249.01636,2372.561112,1673.921534,750.787533,825.2321657,902.9406509,0.750911674,0.70270762,0.538127104,0.173521787,0.244418122,0.290274561,0.583750018,1.029583531,1.202923649,0.437376768,0.594347856,0.690918198,0.231081487,0.347823355,0.539416354,0.07756574,0.163656666,0.2932802,0.551449243,1.17474202,1.512993827
"9/28/2023",47,"L1_C_10","L1","Control","FC1",1228.880049,6579.299453,5350.419405,0.813220229,5468.21344,4132.666398,3157.691327,2853.858372,3471.275637,2453.202627,2089.438356,1086.87679,1003.287753,1428.148192,3045.789607,2154.403575,1425.71018,661.3907618,704.4887004,764.4200157,0.737003502,0.682271746,0.499572857,0.160039717,0.223102459,0.267854923,0.592022878,1.083579037,1.305405033,0.445456077,0.613630012,0.723224944,0.217149195,0.326999411,0.536167888,0.076873847,0.163803449,0.31534121,0.575274917,1.229010103,1.617073351
"9/28/2023",47,"L4_D_3","L4","Drought","FC1",1164.297917,6874.798199,5710.500285,0.830642605,5130.630297,4513.553008,3395.444648,2983.049957,3779.85261,2663.719744,2223.025871,1061.328472,977.7671137,1430.764471,3452.224535,2417.677534,1552.285485,733.7003972,731.7249039,760.024086,0.764857426,0.71203562,0.520368585,0.162554953,0.215501939,0.254780878,0.523145555,1.024712199,1.304620539,0.406167969,0.590017841,0.714864829,0.212529744,0.302656121,0.489616178,0.06546497,0.132289402,0.256433856,0.357362529,0.926114903,1.307948983
"9/28/2023",47,"L1_D_7","L1","Drought","FC1",1447.256116,8176.001972,6728.745856,0.822987308,7232.747211,5264.52981,3638.663946,3080.654356,4517.367465,2906.439909,2349.191396,1308.73929,1169.503438,1624.140307,3955.79052,2469.160508,1456.514049,747.1623452,732.2240366,731.4629607,0.751404335,0.678589874,0.472793725,0.141923851,0.201234312,0.23743753,0.553035554,1.246979137,1.653982247,0.423964001,0.647589949,0.777694627,0.188878137,0.296547768,0.502201102,0.060512022,0.147665386,0.309388847,0.601097822,1.4885246,2.078824154
"9/28/2023",47,"L2_D_7","L2","Drought","FC1",1248.635906,6911.074466,5662.438562,0.819328252,5279.207245,4387.951476,3211.947198,2743.658054,3670.086948,2535.708936,2092.734849,1121.798418,1017.214507,1431.98925,3266.153055,2194.732691,1311.668805,717.8645288,676.238261,650.923206,0.744345755,0.683302855,0.478072988,0.163599013,0.210538412,0.237246476,0.575011598,1.151677484,1.518927041,0.435827031,0.627623882,0.760604416,0.219789005,0.308118735,0.496255765,0.074776551,0.151724084,0.296092344,0.43844201,1.081945277,1.522635512
"9/28/2023",47,"L8_D_3","L8","Drought","FC1",1447.405043,8573.897505,7126.492461,0.831184704,7104.824837,5552.035501,4115.321983,3520.956105,4752.065468,3262.018195,2635.212856,1315.561266,1209.492871,1720.070529,4236.474235,2905.829112,1800.885576,799.970033,853.3037881,885.7432488,0.763048838,0.706100063,0.511476293,0.1440859,0.207348001,0.251563275,0.544280022,1.083408671,1.435104912,0.416329845,0.605422399,0.737243793,0.188829198,0.293652433,0.491837605,0.057514429,0.130297867,0.270144489,0.495102474,1.178045741,1.696110419
"9/28/2023",47,"L9_D_3","L9","Drought","FC1",960.1721506,5445.875335,4485.703182,0.823688187,4248.660104,3735.398785,2846.72075,2471.917504,3157.100843,2291.052782,1911.861436,879.5241296,811.9412067,1195.428117,2855.874654,2034.779543,1276.489386,578.2979419,555.667968,560.0560684,0.764543445,0.71478017,0.516396435,0.154815583,0.195195812,0.226567459,0.457910025,0.913034615,1.203097525,0.374582785,0.560895885,0.699681158,0.202494161,0.273085097,0.438747141,0.061584746,0.114449002,0.220346924,0.345747353,0.854457539,1.222263614
"9/28/2023",47,"L4_C_2","L4","Control","FC1",1021.652134,6066.901901,5045.249768,0.831602332,4894.73412,3868.993613,2976.141899,2701.591798,3170.688168,2218.040062,1902.165382,922.6516368,857.6761149,1238.267131,2946.341976,2118.465784,1463.324666,698.3054451,758.1018366,799.4264162,0.76152671,0.711816122,0.541652765,0.180487619,0.254726375,0.295909403,0.568082687,1.038512312,1.245676755,0.427255319,0.593324254,0.696948571,0.237007602,0.35785418,0.546308304,0.076368066,0.164831327,0.293421934,0.543745036,1.206783459,1.573243193
"9/28/2023",47,"L9_C_5","L9","Control","FC1",1540.308632,8289.035959,6748.727329,0.814175178,6888.962587,5247.616875,4011.849988,3590.429667,4429.589834,3134.668911,2651.676888,1376.09487,1265.618625,1788.223142,3871.522004,2746.231364,1802.206525,818.0270407,877.181077,938.7527784,0.737767657,0.684529923,0.501947313,0.155885435,0.218647527,0.261459732,0.579581009,1.066138062,1.308647356,0.43996022,0.608989295,0.722772125,0.211293398,0.319412664,0.520890789,0.073473404,0.156952488,0.302575544,0.555214556,1.197668329,1.597964563
"9/28/2023",47,"L7_D_7","L7","Drought","FC1",1206.468325,7367.819338,6161.351013,0.836251641,6490.835975,4771.619543,3386.644845,2911.320865,3987.237067,2621.486836,2139.489102,1102.368065,999.1163074,1362.143608,3669.251477,2387.528538,1549.177257,784.3824759,765.1580097,771.8317635,0.768974023,0.704983441,0.532121786,0.164384958,0.225933939,0.265113946,0.544091953,1.175551224,1.530747959,0.414367566,0.625115424,0.742047802,0.213771795,0.3204812,0.498220433,0.064683613,0.147492793,0.280948929,0.627903198,1.476013187,2.03382521
"9/28/2023",47,"L7_C_12","L7","Control","FC1",1493.53862,8602.781954,7109.243334,0.826388879,7735.830303,5514.095424,4096.843326,3624.873293,4585.991583,3124.487046,2627.699316,1352.103283,1242.903377,1702.411265,4161.992142,2853.939949,1922.462029,928.1038414,972.3562798,997.173977,0.754791461,0.696619256,0.53035289,0.168314795,0.237342803,0.275092092,0.56014383,1.099856223,1.373264183,0.425985852,0.612230023,0.721397282,0.222995097,0.340706636,0.518696319,0.072623725,0.162861459,0.294817972,0.686839185,1.475872099,1.94395567
"9/28/2023",47,"L5_C_9","L5","Control","FC1",1355.048394,7354.891494,5999.843099,0.815762286,5824.235504,4904.420534,3670.966063,3218.332159,4135.707264,2873.103356,2379.515811,1229.05467,1125.409521,1661.714226,3675.365863,2545.556542,1556.617933,768.7132698,797.8627071,838.8163481,0.749398596,0.693429604,0.483672243,0.156738857,0.217344071,0.260636972,0.499645359,1.003530234,1.2853115,0.400022239,0.591369467,0.726581861,0.209152857,0.313433504,0.538871055,0.06852812,0.14782537,0.306867622,0.408280406,1.027158366,1.447655728
"9/29/2023",47,"L8_C_10","L8","Control","FC1",1252.223072,6922.181339,5669.958265,0.819099932,5915.016877,4284.886691,3400.33901,3206.838415,3539.986609,2556.940168,2246.518901,1114.00495,1040.527706,1446.453091,3170.881742,2359.811303,1760.385325,744.9000822,843.3988414,960.319514,0.740015307,0.693992951,0.548947311,0.173843589,0.248033752,0.299459901,0.615487605,1.035732708,1.158568797,0.454065867,0.598784381,0.678511196,0.23491891,0.357400967,0.545516655,0.083099433,0.17503176,0.304074246,0.670915043,1.313318454,1.632970002
"9/29/2023",47,"L3_D_8","L3","Drought","FC1",1270.763287,7325.550129,6054.786843,0.826529986,6184.051675,4625.474143,3437.237234,3002.900536,3926.657094,2715.365011,2231.802267,1143.172499,1047.568927,1468.867466,3482.301644,2389.668307,1534.03307,698.8170486,721.8722223,771.0982696,0.752852905,0.695229379,0.510850443,0.15108009,0.210015246,0.256784486,0.58374037,1.131232042,1.439491432,0.436737473,0.619357206,0.738071335,0.200676771,0.302080511,0.502660787,0.064943963,0.141370615,0.286209438,0.574889665,1.27742924,1.770877944
"9/29/2023",47,"L6_C_14","L6","Control","FC1",1942.784292,8558.993753,6616.209461,0.773012535,7597.358027,4719.449599,3798.373264,3621.715346,4016.407452,3003.597827,2717.562703,1621.581778,1496.730319,2009.442697,3097.867822,2301.642945,1612.272648,703.0421476,794.7754375,904.1526427,0.656404472,0.605954914,0.445168241,0.148966979,0.209241005,0.249647627,0.813557614,1.253331402,1.363243087,0.553454828,0.674092737,0.753834632,0.226943881,0.345307876,0.560793885,0.109775468,0.223351712,0.400911284,0.891580503,1.529419205,1.795651419
"9/29/2023",47,"L6_C_15","L6","Control","FC1",1840.785016,8367.294569,6526.50955,0.780002365,7599.439813,4972.574647,3704.281887,3314.354637,4318.878213,3034.181036,2578.471686,1577.47778,1416.728291,1910.563225,3395.096867,2287.553596,1403.791412,653.6964338,670.1008503,735.8829515,0.682764384,0.617543067,0.423548946,0.131460356,0.18089899,0.222029032,0.682688579,1.258816911,1.52456224,0.499972242,0.670882414,0.782584819,0.19254132,0.292933399,0.524211037,0.082064638,0.177717613,0.374237122,0.759586503,1.504609884,1.947265178
"9/29/2023",47,"L6_D_7","L6","Drought","FC1",1514.078522,7967.801439,6453.722916,0.80997537,6858.503287,4803.589844,3429.052251,2951.92358,4122.954993,2772.027042,2273.876894,1331.970583,1189.859354,1602.083014,3471.61926,2239.192898,1349.840566,680.6348503,657.0252089,678.0466861,0.722713507,0.653006351,0.457274902,0.141692957,0.191605482,0.229696558,0.658718104,1.323616222,1.699189604,0.476837289,0.669635286,0.787951575,0.196056883,0.293420549,0.502316128,0.071998243,0.160266023,0.33447108,0.663492155,1.474183398,2.016215744
"9/29/2023",47,"L1_C_12","L1","Control","FC1",1446.821105,8353.179554,6906.358449,0.826793966,7597.169692,5148.885303,3660.50412,3211.176958,4384.304185,2859.034881,2368.432405,1294.981507,1169.418234,1607.231048,3853.903795,2491.085887,1603.94591,764.5811177,801.4692397,842.7445529,0.748492842,0.680530824,0.499488484,0.148494494,0.218950509,0.262441019,0.622327759,1.281975181,1.601282852,0.453981913,0.653233762,0.762235673,0.198391335,0.321734888,0.525419559,0.065469173,0.162814672,0.320966773,0.732810811,1.65724974,2.207678495
"9/29/2023",47,"L1_D_8","L1","Drought","FC1",1368.267381,7763.704581,6395.437199,0.823761019,6818.520478,4758.60013,3362.269739,2904.000804,4106.042359,2691.228574,2219.07319,1216.417293,1089.578275,1515.933338,3542.182837,2272.691464,1388.067466,652.557771,671.0411652,684.9276143,0.744374972,0.67593966,0.477984532,0.137132298,0.199579813,0.235856551,0.631510186,1.309066549,1.673451251,0.458984663,0.659477307,0.777829979,0.184224757,0.295262765,0.493439715,0.061389704,0.150116721,0.304252005,0.660606463,1.53360883,2.072688413
"9/29/2023",47,"L8_C_8","L8","Control","FC1",1552.366452,8691.901113,7139.53466,0.821400815,7886.289155,5289.775769,3915.815922,3518.927995,4474.778668,3010.764284,2555.378746,1382.546808,1260.989783,1704.938507,3907.22896,2654.826139,1813.989488,814.9971009,905.0516377,963.5492498,0.738637918,0.677975214,0.515494915,0.154070255,0.231127217,0.273818973,0.643151145,1.219690937,1.470042332,0.465448137,0.642732093,0.740375097,0.208586983,0.340908063,0.531176865,0.072361888,0.175774053,0.322684513,0.76238642,1.619364524,2.086152755
"9/29/2023",47,"L2_D_4","L2","Drought","FC1",1028.160479,5382.034047,4353.873569,0.80896433,4431.583585,3210.207778,2440.587252,2118.871407,2664.384852,1914.215344,1599.050644,895.6285405,815.8634098,1139.586846,2314.579237,1624.723842,979.2845612,545.8229255,526.3719073,519.8207626,0.721006052,0.665710206,0.46217272,0.170027289,0.215674284,0.245329075,0.676537601,1.205220913,1.540047513,0.484090497,0.644182408,0.769169888,0.235819503,0.323976231,0.530816867,0.091000477,0.174013628,0.341305591,0.66326707,1.315091454,1.771384134
"9/29/2023",47,"L8_D_2","L8","Drought","FC1",1323.230774,7694.640297,6371.409525,0.828032147,6737.419005,4814.738291,3418.933731,2932.298942,4111.615881,2707.11039,2209.786429,1189.986082,1072.409122,1498.212554,3624.752209,2346.524608,1434.086388,703.1224105,711.823341,722.5125127,0.752845116,0.686332287,0.489065548,0.146035437,0.208200391,0.246397972,0.598143,1.250596503,1.624098173,0.442744827,0.645659515,0.768562396,0.193978063,0.303352174,0.5038138,0.062427461,0.148278006,0.301686134,0.638630456,1.488786209,2.048900525
"9/29/2023",47,"L8_C_7","L8","Control","FC1",1436.887136,7915.178043,6478.290907,0.818464332,6771.767702,4921.307816,3849.753892,3609.386974,4119.367719,2897.780212,2505.734628,1282.258253,1190.66817,1632.980428,3639.049564,2659.085721,1976.406547,801.9400973,951.9736797,1103.652346,0.739447663,0.690715769,0.547574023,0.162952639,0.247281698,0.305772796,0.6083485,1.056021831,1.192942486,0.45136536,0.604568099,0.685395674,0.220370754,0.358007894,0.558413626,0.076868084,0.177521033,0.320216414,0.643885218,1.336881063,1.702507929
"9/29/2023",47,"L9_C_9","L9","Control","FC1",1299.073122,6933.43723,5634.364108,0.812636492,5703.578466,4160.847285,3286.087179,3072.491896,3438.805114,2483.803231,2188.389974,1139.153568,1058.511233,1480.647236,3021.693716,2227.575946,1591.84466,722.0421714,802.2839486,884.1019215,0.726220769,0.677880964,0.518095641,0.173532486,0.244145668,0.287747519,0.666352249,1.109937093,1.25661693,0.478504351,0.620833361,0.708067859,0.238952799,0.360160088,0.555394596,0.090268901,0.188370111,0.32969361,0.65859311,1.296308498,1.606289799
"9/29/2023",47,"L4_D_9","L4","Drought","FC1",746.9406179,4443.32668,3696.386061,0.831896083,3473.95773,2864.451939,2200.098039,1958.730967,2322.167844,1676.487608,1423.898934,681.1847176,624.0557574,910.8913896,2183.267223,1576.042282,1047.839578,542.2840954,523.6104318,534.832033,0.7621937,0.716350933,0.534958397,0.189315131,0.237994136,0.273050277,0.551196101,1.019603945,1.268472166,0.419674419,0.587344728,0.703366236,0.248381916,0.332231208,0.510414041,0.079893683,0.148021961,0.267750028,0.49599769,1.072164276,1.439750214
"9/29/2023",47,"L5_D_2","L5","Drought","FC1",1282.880317,6942.725472,5659.845155,0.815219495,5780.043107,4173.018101,3110.169052,2746.546743,3492.718609,2440.600387,2042.558415,1136.126829,1025.66956,1440.553712,3036.891272,2084.499491,1305.993031,680.2994928,669.5686654,703.9883279,0.727744572,0.67022064,0.475503661,0.163023375,0.215283689,0.256317621,0.663718034,1.232266271,1.52780168,0.47699308,0.647713403,0.762640447,0.224011804,0.321213158,0.539044475,0.082279842,0.168842897,0.338560475,0.654883704,1.368287385,1.829805534
"9/29/2023",47,"L9_C_15","L9","Control","FC1",1140.866377,6512.352924,5371.486548,0.824815026,5354.592653,4164.923243,3121.750826,2772.471933,3438.917667,2387.584341,2011.702801,1023.772651,942.6290685,1358.254783,3141.150592,2179.121758,1414.217151,726.0055762,734.1664854,760.7691322,0.754191712,0.698044744,0.510092504,0.174314275,0.235177798,0.274401022,0.563618954,1.086121951,1.34893376,0.427693422,0.608755871,0.725613073,0.231127275,0.336909346,0.537943647,0.076676839,0.160986373,0.305075789,0.557057531,1.242682096,1.661721527
"9/29/2023",47,"L7_D_19","L7","Drought","FC1",1187.838388,7259.916306,6072.077919,0.836384011,6427.608256,4788.956388,3331.229263,2764.677686,4035.570691,2629.738255,2083.510488,1088.116563,982.8850609,1369.659363,3700.839825,2348.344202,1395.018323,753.3856965,701.4910073,681.1671975,0.772786287,0.704948239,0.504586242,0.157317302,0.210580225,0.246382137,0.515970437,1.179350544,1.625953956,0.400362945,0.625882984,0.763165115,0.203571549,0.298717286,0.488285484,0.059919679,0.134928965,0.278378365,0.592738363,1.444200765,2.084989633
"9/29/2023",47,"L7_D_11","L7","Drought","FC1",1184.43361,7149.547774,5965.114166,0.834334472,6256.980202,4753.178606,3380.808457,2844.803605,3957.018793,2626.834966,2105.012289,1088.522149,986.8080844,1361.361295,3664.656456,2394.000372,1483.44231,796.1598121,753.973491,739.791316,0.770990691,0.708114761,0.521456844,0.167500504,0.223015737,0.260050049,0.504161398,1.114744998,1.513195555,0.395373542,0.611536347,0.743712074,0.217253601,0.31494293,0.498699081,0.065029377,0.142007014,0.280604515,0.581235907,1.381946442,1.972419798
"9/29/2023",47,"L3_C_4","L3","Control","FC1",1250.621727,7424.339861,6173.718132,0.831551121,5415.540272,4746.860586,3583.960824,3166.483819,3805.775224,2701.974311,2304.817012,1134.581172,1046.936225,1566.113139,3612.279413,2537.0246,1600.37068,941.0853616,881.9865132,861.6668077,0.760982832,0.707882905,0.505409398,0.198254266,0.246092677,0.27212102,0.564052646,1.071546042,1.344663761,0.425688712,0.602185349,0.726816534,0.260523967,0.347646023,0.538417017,0.085611187,0.160909624,0.292151618,0.422979538,1.004290066,1.349661706
"9/29/2023",47,"L6_C_4","L6","Control","FC1",1984.442844,8502.736308,6518.293463,0.766611268,7707.149944,4805.316909,3846.128463,3608.557781,4146.963387,3107.587082,2764.50779,1664.836163,1530.893686,2073.416418,3140.480746,2315.234777,1535.141364,658.3535217,738.5413805,844.0499909,0.6535429,0.601965015,0.425416872,0.137005224,0.192022026,0.233902307,0.769443404,1.21072603,1.356269963,0.540724392,0.667916374,0.761228032,0.209634631,0.318992004,0.549819066,0.100316281,0.203701902,0.394675868,0.858504458,1.480107472,1.787892286
"9/29/2023",47,"L9_D_2","L9","Drought","FC1",1489.995941,7096.108051,5606.11211,0.790026317,6031.178341,3927.338333,2904.510135,2624.54834,3346.368293,2325.615483,2026.955519,1256.027251,1122.656771,1522.940217,2671.311081,1781.853365,1101.608123,580.9700398,578.8946523,597.5928217,0.680183589,0.613478102,0.419732457,0.147929715,0.199308877,0.227693585,0.806849181,1.443134202,1.703744466,0.542590047,0.701704545,0.802337171,0.217484981,0.324883441,0.542473144,0.096836842,0.208149203,0.398766907,0.802305608,1.593368674,1.975486282
"9/29/2023",47,"L8_D_11","L8","Drought","FC1",854.7253508,4896.844732,4042.119384,0.82545386,3799.612178,3153.094312,2451.607493,2198.55436,2566.796452,1876.44222,1605.735096,762.2027263,704.7261926,1053.309504,2390.891587,1746.881299,1145.244857,586.2978601,575.1652726,592.8192636,0.758268339,0.71254526,0.520908137,0.185943648,0.234607405,0.269640485,0.55302831,0.997401601,1.227302095,0.421741572,0.583293916,0.70203347,0.245221433,0.329252636,0.517635386,0.08165703,0.149975614,0.275534917,0.480293529,1.024902306,1.366275849
"9/29/2023",47,"L3_C_9","L3","Control","FC1",1506.551612,7802.725552,6296.173941,0.806919825,6788.235255,4620.478248,3759.492704,3613.358587,3872.055335,2839.287763,2524.649987,1315.407273,1234.029487,1682.85292,3305.070974,2525.463217,1930.505667,748.4229136,920.2049405,1088.7086,0.715309281,0.671756382,0.534269052,0.161979534,0.24476838,0.301301012,0.688726823,1.075472987,1.159410799,0.490533556,0.615530511,0.684551333,0.226446851,0.364370756,0.563949963,0.088106661,0.193338398,0.336529709,0.753134878,1.39082327,1.688782718
"9/29/2023",47,"L9_D_20","L9","Drought","FC1",1188.415001,6526.286155,5337.871154,0.817903326,5555.093702,3882.206993,2813.296749,2526.638275,3199.476219,2158.856569,1845.466938,1042.218694,939.820667,1286.003632,2839.988298,1873.476083,1240.634643,682.7307739,654.4401803,681.1713375,0.731539638,0.665936177,0.491021867,0.175861507,0.232623942,0.269595907,0.681076297,1.319800127,1.582991882,0.482138336,0.664640176,0.763250428,0.24039915,0.349318674,0.549050715,0.089293977,0.192294179,0.353569112,0.736250974,1.573164787,2.010129083
"9/29/2023",47,"L9_D_12","L9","Drought","FC1",1285.879581,6930.777365,5644.897784,0.814468203,5977.8126,4147.07266,2964.033202,2603.147241,3505.530906,2335.839736,1960.714323,1146.116409,1010.772632,1372.886725,3000.956252,1953.260571,1230.260517,641.5417544,628.1934662,642.4329182,0.723632426,0.658987413,0.472605044,0.154697496,0.211938741,0.246790849,0.671245703,1.338292756,1.662460753,0.481221756,0.6700576,0.778646145,0.213779109,0.321612731,0.522192584,0.078417278,0.177047782,0.342465383,0.705251718,1.559170695,2.048793253
"9/29/2023",47,"L9_D_8","L9","Drought","FC1",1112.996763,6526.129439,5413.13268,0.829455304,4998.322087,4439.597866,3426.887581,2942.226441,3750.408492,2763.901331,2281.590866,1022.606576,952.992903,1416.63641,3416.991289,2473.89468,1525.590032,689.1893737,662.9862502,660.6355755,0.769662342,0.721907159,0.518515506,0.155236892,0.193466005,0.224535939,0.46998211,0.904389708,1.218092173,0.379126539,0.556103702,0.701420469,0.2016948,0.267992916,0.433036112,0.059856322,0.107918197,0.211241988,0.332740713,0.808430001,1.19071796
