"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","VNIR_Plant_PRI","VNIR_Plant_NDVI","VNIR_Plant_PSRI","VNIR_Plant_SIPI","VNIR_Plant_MCARI1"
"10/8/2023",58,"L6_D_5","L6","Drought","VNIR",0.08147941,0.74738014,-0.07436476,0.66710716,1.4565116
"10/8/2023",58,"L1_D_17","L1","Drought","VNIR",0.07118098,0.72553813,-0.06696265,0.65084934,1.440309
"10/8/2023",58,"L1_D_12","L1","Drought","VNIR",0.075071774,0.6673434,-0.093669154,0.5708905,1.3674484
"10/8/2023",58,"L4_D_9","L4","Drought","VNIR",0.064170144,0.6470122,-0.076602325,0.5679164,1.320297
"10/8/2023",58,"L8_C_19","L8","Control","VNIR",0.07135111,0.7288363,-0.07079968,0.64882725,1.4538298
"10/8/2023",58,"L8_D_7","L8","Drought","VNIR",0.07353822,0.716815,-0.0720151,0.63956493,1.4247762
"10/8/2023",58,"L2_D_2","L2","Drought","VNIR",0.08084649,0.7003587,-0.09193858,0.60105777,1.3928475
"10/8/2023",58,"L1_C_6","L1","Control","VNIR",0.07300095,0.76632947,-0.05936251,0.7014837,1.519189
"10/8/2023",58,"L3_C_2","L3","Control","VNIR",0.07232031,0.7029608,-0.08139984,0.604158,1.4114419
"10/8/2023",58,"L8_D_4","L8","Drought","VNIR",0.07537825,0.67127687,-0.09322653,0.572971,1.3592368
"10/8/2023",58,"L5_D_5","L5","Drought","VNIR",0.077314384,0.73500335,-0.07450257,0.64631504,1.4339504
"10/8/2023",58,"L9_D_3","L9","Drought","VNIR",0.071979426,0.6653454,-0.09323711,0.56880605,1.3721794
"10/8/2023",58,"L7_C_15","L7","Control","VNIR",0.076946996,0.78399247,-0.06179914,0.7171249,1.5272518
"10/8/2023",58,"L6_C_18","L6","Control","VNIR",0.075294964,0.7651133,-0.067906186,0.6865132,1.5183374
"10/8/2023",58,"L7_C_10","L7","Control","VNIR",0.070432,0.6772432,-0.07848256,0.5865952,1.3738542
"10/15/2023",65,"L9_D_18","L9","Drought","VNIR",0.07497746,0.66960853,-0.0857129,0.5934851,1.3450525
"10/15/2023",65,"L1_D_15","L1","Drought","VNIR",0.07482846,0.68882895,-0.0798904,0.613913,1.3753004
"10/15/2023",65,"L6_C_5","L6","Control","VNIR",0.07464367,0.77410924,-0.05803387,0.7186806,1.5220371
"10/15/2023",65,"L1_C_18","L1","Control","VNIR",0.07256443,0.7204709,-0.07289781,0.6488608,1.4343753
"10/15/2023",65,"L1_D_1","L1","Drought","VNIR",0.06802475,0.7008816,-0.06909637,0.6286077,1.4062142
"10/15/2023",65,"L7_C_5","L7","Control","VNIR",0.05819601,0.73953086,-0.057933133,0.68866014,1.5044613
"10/15/2023",65,"L3_D_2","L3","Drought","VNIR",0.06917128,0.6889275,-0.07994636,0.6180973,1.38914
"10/15/2023",65,"L8_D_17","L8","Drought","VNIR",0.06898623,0.6728082,-0.08312286,0.6017668,1.3560174
"10/15/2023",65,"L3_C_4","L3","Control","VNIR",0.069275,0.67135423,-0.07916781,0.5933536,1.3488266
"10/15/2023",65,"L7_D_19","L7","Drought","VNIR",0.078722976,0.76120126,-0.06672581,0.69726855,1.4731052
"10/15/2023",65,"L9_C_12","L9","Control","VNIR",0.07392632,0.72224605,-0.07767858,0.6470639,1.4348099
"10/15/2023",65,"L7_D_17","L7","Drought","VNIR",0.082309194,0.7639095,-0.06697287,0.7008041,1.4664044
"10/15/2023",65,"L1_D_18","L1","Drought","VNIR",0.06771077,0.66971546,-0.083130606,0.594515,1.374172
"10/15/2023",65,"L1_D_4","L1","Drought","VNIR",0.0724352,0.66785204,-0.087184645,0.59141076,1.3661989
"10/15/2023",65,"L8_C_4","L8","Control","VNIR",0.060285613,0.7073193,-0.06035014,0.6510964,1.4708104
"10/15/2023",65,"L9_C_15","L9","Control","VNIR",0.07062687,0.6997603,-0.075077794,0.62672883,1.4018459
"10/15/2023",65,"L7_C_12","L7","Control","VNIR",0.06848035,0.768884,-0.061012436,0.71008813,1.5358473
"10/15/2023",65,"L2_C_1","L2","Control","VNIR",0.0685357,0.6899976,-0.07692612,0.61156076,1.382291
"10/15/2023",65,"L2_D_3","L2","Drought","VNIR",0.06613968,0.65902615,-0.08053926,0.58973116,1.3727263
"10/15/2023",65,"L1_C_8","L1","Control","VNIR",0.06472929,0.72537225,-0.06557036,0.6581539,1.5044385
"10/15/2023",65,"L3_C_8","L3","Control","VNIR",0.043400604,0.63194805,-0.056540996,0.5881485,1.391064
"10/15/2023",65,"L3_D_3","L3","Drought","VNIR",0.074991085,0.72514606,-0.07466345,0.65388346,1.4479604
"10/15/2023",65,"L9_D_8","L9","Drought","VNIR",0.077470884,0.67992514,-0.0909765,0.59505177,1.3869464
"10/15/2023",65,"L9_D_1","L9","Drought","VNIR",0.080896005,0.73393863,-0.07398157,0.66126806,1.4330391
"10/15/2023",65,"L1_D_6","L1","Drought","VNIR",0.07782306,0.7284136,-0.071402274,0.65584606,1.4430568
"10/15/2023",65,"L9_C_8","L9","Control","VNIR",0.07238148,0.71941936,-0.074548416,0.6439879,1.4300615
"10/15/2023",65,"L1_C_6","L1","Control","VNIR",0.072315104,0.7454551,-0.063641444,0.67983377,1.4977148
"10/15/2023",65,"L5_C_1","L5","Control","VNIR",0.06936862,0.70998263,-0.07299049,0.63446,1.4157257
"10/15/2023",65,"L3_C_7","L3","Control","VNIR",0.044209242,0.64076746,-0.0652599,0.58565086,1.4172298
"10/15/2023",65,"L7_D_1","L7","Drought","VNIR",0.06049895,0.639917,-0.076733746,0.5682816,1.3317944
"10/15/2023",65,"L7_C_10","L7","Control","VNIR",0.06380799,0.6744435,-0.07586606,0.5988583,1.3674524
"10/15/2023",65,"L7_D_15","L7","Drought","VNIR",0.08275932,0.75772756,-0.069664225,0.6887527,1.4550004
"10/15/2023",65,"L1_C_9","L1","Control","VNIR",0.04785606,0.6638541,-0.051834296,0.61756784,1.4265771
"10/15/2023",65,"L7_C_4","L7","Control","VNIR",0.06951478,0.67537326,-0.076859556,0.5970318,1.3511395
"10/15/2023",65,"L8_C_19","L8","Control","VNIR",0.0709711,0.7253529,-0.06961705,0.6569746,1.4555435
"10/15/2023",65,"L8_D_1","L8","Drought","VNIR",0.07728261,0.68845356,-0.08454379,0.6092397,1.3828251
"10/15/2023",65,"L9_D_5","L9","Drought","VNIR",0.07738235,0.67055833,-0.09338024,0.5842552,1.3678957
"10/15/2023",65,"L1_C_20","L1","Control","VNIR",0.06026602,0.71924275,-0.058439083,0.6604879,1.497474
"10/15/2023",65,"L9_C_2","L9","Control","VNIR",0.07698004,0.73098487,-0.077791214,0.64994943,1.4492273
"10/15/2023",65,"L8_C_8","L8","Control","VNIR",0.06586487,0.7348282,-0.06553019,0.667927,1.500784
"10/15/2023",65,"L1_C_19","L1","Control","VNIR",0.06773366,0.75341284,-0.064539775,0.68748355,1.5423
"10/15/2023",65,"L5_C_3","L5","Control","VNIR",0.058828454,0.71026134,-0.06474627,0.6449889,1.4664183
"10/15/2023",65,"L5_C_8","L5","Control","VNIR",0.061401635,0.72237885,-0.06626674,0.6584143,1.4956846
"10/15/2023",65,"L4_C_1","L4","Control","VNIR",0.06449038,0.70481145,-0.0650648,0.6403907,1.412677
"10/15/2023",65,"L5_C_7","L5","Control","VNIR",0.06404125,0.6722682,-0.07840349,0.58678347,1.3563527
"10/15/2023",65,"L9_C_16","L9","Control","VNIR",0.06671902,0.7448632,-0.063726686,0.6815349,1.5071813
"10/15/2023",65,"L9_C_7","L9","Control","VNIR",0.066793546,0.71328086,-0.07101476,0.63863665,1.4342308
"10/15/2023",65,"L6_D_13","L6","Drought","VNIR",0.07961381,0.7361926,-0.07310469,0.65942585,1.4329696
"10/15/2023",65,"L5_C_5","L5","Control","VNIR",0.06192636,0.6922336,-0.068687275,0.62317437,1.4044887
"10/15/2023",65,"L4_D_3","L4","Drought","VNIR",0.06837356,0.6804393,-0.081689134,0.59730715,1.3722156
"10/15/2023",65,"L5_D_7","L5","Drought","VNIR",0.07263419,0.6899588,-0.08008658,0.6153873,1.382968
"10/15/2023",65,"L9_C_17","L9","Control","VNIR",0.072945476,0.7492234,-0.067060664,0.6786972,1.4902252
"10/15/2023",65,"L9_C_1","L9","Control","VNIR",0.07395345,0.72799516,-0.07198929,0.6517597,1.4354786
"10/15/2023",65,"L8_D_18","L8","Drought","VNIR",0.07223454,0.6859019,-0.08348851,0.6051528,1.3743486
"10/15/2023",65,"L9_D_12","L9","Drought","VNIR",0.07921189,0.723419,-0.0742281,0.6482142,1.4221139
"10/15/2023",65,"L6_D_3","L6","Drought","VNIR",0.08063667,0.73164845,-0.07241593,0.6538624,1.4246153
"10/15/2023",65,"L2_C_3","L2","Control","VNIR",0.074269995,0.72947294,-0.0748275,0.64505166,1.4421225
"10/15/2023",65,"L8_C_10","L8","Control","VNIR",0.06833113,0.7083224,-0.07233851,0.6315047,1.4256029
"10/15/2023",65,"L7_C_15","L7","Control","VNIR",0.06811836,0.75958437,-0.061414007,0.697483,1.5242461
"10/15/2023",65,"L8_C_15","L8","Control","VNIR",0.06687734,0.7239418,-0.066227585,0.65523046,1.4593252
"10/15/2023",65,"L7_C_14","L7","Control","VNIR",0.068510465,0.7574708,-0.061811306,0.6967999,1.514589
"10/15/2023",65,"L6_D_18","L6","Drought","VNIR",0.07801013,0.7137635,-0.07963145,0.6326975,1.4141241
"10/15/2023",65,"L8_D_10","L8","Drought","VNIR",0.0842378,0.72088945,-0.08359802,0.6211362,1.4092666
"10/15/2023",65,"L9_D_11","L9","Drought","VNIR",0.081480846,0.727755,-0.07632722,0.64730424,1.4229231
"10/15/2023",65,"L4_D_2","L4","Drought","VNIR",0.067702346,0.6728833,-0.08384819,0.59133756,1.3585453
"10/15/2023",65,"L8_C_18","L8","Control","VNIR",0.06926728,0.72307235,-0.07164264,0.6456266,1.4644617
"10/15/2023",65,"L1_C_16","L1","Control","VNIR",0.04817316,0.67641497,-0.052329645,0.62685055,1.4493002
"10/15/2023",65,"L8_D_20","L8","Drought","VNIR",0.07264577,0.68757886,-0.082626596,0.60942256,1.3758394
"10/15/2023",65,"L7_D_7","L7","Drought","VNIR",0.07473731,0.7527637,-0.06635763,0.6844531,1.4686035
"10/15/2023",65,"L8_C_3","L8","Control","VNIR",0.059891492,0.7091137,-0.060700685,0.6464196,1.461909
"10/15/2023",65,"L9_C_11","L9","Control","VNIR",0.07349364,0.72765607,-0.07343068,0.64631957,1.429601
"10/15/2023",65,"L9_D_14","L9","Drought","VNIR",0.07396844,0.67996985,-0.08946909,0.59120804,1.3703451
"10/15/2023",65,"L5_C_9","L5","Control","VNIR",0.06869891,0.70908993,-0.07601846,0.6276938,1.4228715
"10/15/2023",65,"L7_C_2","L7","Control","VNIR",0.07361135,0.7822723,-0.059384704,0.7210702,1.5275847
"10/15/2023",65,"L5_D_6","L5","Drought","VNIR",0.076347694,0.72612906,-0.07809865,0.6434242,1.4254917
"10/15/2023",65,"L9_D_19","L9","Drought","VNIR",0.07862116,0.7143632,-0.0760415,0.634707,1.4078785
"10/15/2023",65,"L7_C_18","L7","Control","VNIR",0.07161628,0.68382764,-0.07394937,0.60612905,1.343958
"10/15/2023",65,"L6_D_11","L6","Drought","VNIR",0.07630803,0.71104836,-0.07703458,0.6320317,1.4044082
"10/15/2023",65,"L2_C_6","L2","Control","VNIR",0.07482942,0.7336237,-0.0767084,0.6500696,1.4297061
"10/15/2023",65,"L5_D_3","L5","Drought","VNIR",0.06543962,0.6613716,-0.080493115,0.58297265,1.3607583
"10/15/2023",65,"L3_D_1","L3","Drought","VNIR",0.060224604,0.65668344,-0.07483839,0.5856026,1.3667598
"10/15/2023",65,"L2_D_8","L2","Drought","VNIR",0.08565831,0.703343,-0.089864574,0.60464835,1.3683541
"10/15/2023",65,"L9_D_3","L9","Drought","VNIR",0.06995767,0.676218,-0.08397403,0.5919549,1.3826268
"10/15/2023",65,"L1_D_7","L1","Drought","VNIR",0.073342025,0.7186372,-0.06720397,0.6465858,1.4134737
"10/15/2023",65,"L1_D_9","L1","Drought","VNIR",0.067175716,0.71247715,-0.0683115,0.64393604,1.4367228
"10/15/2023",65,"L1_C_4","L1","Control","VNIR",0.06350275,0.7247291,-0.061587527,0.6585227,1.487803
"10/15/2023",65,"L1_C_3","L1","Control","VNIR",0.05936959,0.7110302,-0.060559243,0.6482921,1.4749944
"10/15/2023",65,"L9_C_19","L9","Control","VNIR",0.07261838,0.7186093,-0.07676273,0.6367649,1.4244514
"10/15/2023",65,"L8_D_4","L8","Drought","VNIR",0.078915,0.6965838,-0.089505255,0.60626537,1.3829479
"10/15/2023",65,"L6_D_10","L6","Drought","VNIR",0.07868933,0.72864765,-0.07611774,0.6489348,1.4387201
"10/15/2023",65,"L6_D_16","L6","Drought","VNIR",0.076335564,0.73014015,-0.074194185,0.65110564,1.4450587
"10/15/2023",65,"L4_C_7","L4","Control","VNIR",0.06535042,0.70942336,-0.07107047,0.6351636,1.4299028
"10/15/2023",65,"L2_C_4","L2","Control","VNIR",0.07686889,0.73568344,-0.077448785,0.64686054,1.448245
"10/15/2023",65,"L9_C_10","L9","Control","VNIR",0.06815343,0.70612425,-0.074698135,0.627809,1.4205154
"10/15/2023",65,"L2_D_9","L2","Drought","VNIR",0.07493724,0.67896426,-0.083164275,0.5886471,1.3497417
"10/15/2023",65,"L1_D_17","L1","Drought","VNIR",0.06146152,0.6955224,-0.06537649,0.6291506,1.4281529
"10/15/2023",65,"L6_D_7","L6","Drought","VNIR",0.07981406,0.73763216,-0.07606839,0.6588295,1.4413457
"10/15/2023",65,"L7_D_13","L7","Drought","VNIR",0.06625584,0.65210825,-0.08527138,0.5661806,1.3285799
"10/15/2023",65,"L6_D_8","L6","Drought","VNIR",0.080147244,0.73506904,-0.077545516,0.65340316,1.4425192
"10/15/2023",65,"L1_C_10","L1","Control","VNIR",0.07107286,0.72833836,-0.07390484,0.64806634,1.4439864
"10/15/2023",65,"L3_C_1","L3","Control","VNIR",0.048497662,0.66537106,-0.06399098,0.6045002,1.4395623
"10/15/2023",65,"L3_D_6","L3","Drought","VNIR",0.07440458,0.72923154,-0.073841274,0.6525806,1.4394927
"10/15/2023",65,"L7_C_6","L7","Control","VNIR",0.07166952,0.7737725,-0.062149227,0.70853764,1.5348834
"10/15/2023",65,"L6_D_6","L6","Drought","VNIR",0.07905047,0.7231698,-0.079222314,0.6386921,1.421735
"10/15/2023",65,"L1_D_5","L1","Drought","VNIR",0.06280886,0.6934416,-0.066756435,0.62572116,1.4143716
"10/15/2023",65,"L9_C_20","L9","Control","VNIR",0.071491316,0.71846616,-0.07749502,0.6375924,1.4401357
"10/15/2023",65,"L4_C_8","L4","Control","VNIR",0.06897551,0.7239257,-0.07165157,0.6472563,1.448659
"10/15/2023",65,"L6_D_2","L6","Drought","VNIR",0.07585352,0.7398548,-0.06654894,0.67056745,1.4515948
"10/15/2023",65,"L2_D_1","L2","Drought","VNIR",0.075936094,0.6939575,-0.08545306,0.6044282,1.3772616
"10/15/2023",65,"L1_C_7","L1","Control","VNIR",0.059689555,0.6786369,-0.070217736,0.6070827,1.4165606
"10/15/2023",65,"L7_C_1","L7","Control","VNIR",0.07426721,0.7873646,-0.06403648,0.72051424,1.5502657
"10/15/2023",65,"L8_D_6","L8","Drought","VNIR",0.07719759,0.70759106,-0.08099308,0.6264976,1.397618
"10/15/2023",65,"L7_C_20","L7","Control","VNIR",0.07625986,0.7888281,-0.0609114,0.7257265,1.5319053
"10/15/2023",65,"L9_D_20","L9","Drought","VNIR",0.07737723,0.7154637,-0.07516081,0.6389948,1.4000107
"10/15/2023",65,"L6_D_15","L6","Drought","VNIR",0.077509485,0.73207885,-0.07337895,0.65426725,1.4394678
"10/15/2023",65,"L1_C_15","L1","Control","VNIR",0.065855876,0.7382574,-0.06679491,0.6671052,1.5016176
"10/15/2023",65,"L7_D_11","L7","Drought","VNIR",0.079552114,0.77085567,-0.0673632,0.7022877,1.4821587
"10/15/2023",65,"L3_C_5","L3","Control","VNIR",0.049168766,0.6701766,-0.06084565,0.61557907,1.4462011
"10/15/2023",65,"L1_D_2","L1","Drought","VNIR",0.066364445,0.7060152,-0.06934688,0.6339089,1.4235275
"10/15/2023",65,"L4_D_6","L4","Drought","VNIR",0.05345831,0.6381973,-0.06745244,0.57603925,1.3194709
"10/15/2023",65,"L7_D_16","L7","Drought","VNIR",0.058548372,0.6312836,-0.08398833,0.5505181,1.322051
"10/15/2023",65,"L3_D_5","L3","Drought","VNIR",0.06853252,0.6999812,-0.07654267,0.6193878,1.422437
"10/15/2023",65,"L2_C_2","L2","Control","VNIR",0.0725511,0.7330741,-0.07032487,0.65614176,1.4372877
"10/15/2023",65,"L7_D_8","L7","Drought","VNIR",0.06163304,0.635881,-0.0866802,0.55532306,1.324267
"10/15/2023",65,"L2_D_4","L2","Drought","VNIR",0.076153785,0.688359,-0.080465615,0.6041666,1.3790643
"10/15/2023",65,"L6_C_3","L6","Control","VNIR",0.07477449,0.7629813,-0.06866901,0.68870014,1.5228645
"10/15/2023",65,"L6_C_18","L6","Control","VNIR",0.06642865,0.7369387,-0.06807235,0.6645264,1.4996023
"10/15/2023",65,"L7_C_7","L7","Control","VNIR",0.0711924,0.77853143,-0.06081364,0.71568775,1.539979
"10/15/2023",65,"L4_D_5","L4","Drought","VNIR",0.06672071,0.65727,-0.080949016,0.58191293,1.3522134
"10/15/2023",65,"L4_D_9","L4","Drought","VNIR",0.061560825,0.6416135,-0.076256454,0.572017,1.3145137
"10/15/2023",65,"L5_D_2","L5","Drought","VNIR",0.077875,0.727667,-0.0770199,0.6445287,1.4211193
"10/15/2023",65,"L7_D_20","L7","Drought","VNIR",0.07024882,0.6521967,-0.09035265,0.5676268,1.3441621
"10/15/2023",65,"L5_C_4","L5","Control","VNIR",0.054875877,0.65481526,-0.06766296,0.5935106,1.3713009
"10/15/2023",65,"L8_D_14","L8","Drought","VNIR",0.073372945,0.7006441,-0.07774093,0.62029904,1.3823545
"10/15/2023",65,"L9_C_4","L9","Control","VNIR",0.06001968,0.7261812,-0.06309508,0.6621633,1.5009915
"10/15/2023",65,"L9_D_6","L9","Drought","VNIR",0.07896417,0.7199491,-0.07622728,0.6393592,1.4089855
"10/15/2023",65,"L8_C_13","L8","Control","VNIR",0.06743743,0.7204902,-0.073506005,0.64076436,1.4619546
"10/15/2023",65,"L6_D_9","L6","Drought","VNIR",0.07725218,0.72954106,-0.07719213,0.64675033,1.4464628
"10/15/2023",65,"L8_D_11","L8","Drought","VNIR",0.07123475,0.7052928,-0.075542316,0.62855726,1.39654
"10/15/2023",65,"L7_D_4","L7","Drought","VNIR",0.07436221,0.7582592,-0.06604787,0.6926275,1.462476
"10/15/2023",65,"L1_D_16","L1","Drought","VNIR",0.07539201,0.68621165,-0.09176584,0.59251535,1.3802766
"10/15/2023",65,"L8_C_2","L8","Control","VNIR",0.06432179,0.7102206,-0.06907716,0.637751,1.4560032
"10/15/2023",65,"L8_C_5","L8","Control","VNIR",0.06407412,0.7053589,-0.066954106,0.6369348,1.4237636
"10/15/2023",65,"L7_D_6","L7","Drought","VNIR",0.06833568,0.64434576,-0.0933803,0.5523575,1.3281126
"10/15/2023",65,"L7_D_14","L7","Drought","VNIR",0.059475675,0.631486,-0.07429539,0.5565926,1.3032144
"10/15/2023",65,"L8_C_20","L8","Control","VNIR",0.06009232,0.72415674,-0.05941349,0.6605099,1.4929733
"10/15/2023",65,"L2_D_5","L2","Drought","VNIR",0.07440508,0.6645694,-0.08805348,0.58046407,1.3430004
"10/15/2023",65,"L3_C_2","L3","Control","VNIR",0.067568004,0.6909534,-0.07953228,0.6052903,1.3993862
"10/15/2023",65,"L1_D_12","L1","Drought","VNIR",0.07372387,0.68444383,-0.08682956,0.5993859,1.387537
"10/15/2023",65,"L3_C_3","L3","Control","VNIR",0.058963012,0.6686793,-0.0679853,0.5991923,1.3532944
"10/15/2023",65,"L9_D_17","L9","Drought","VNIR",0.08028597,0.6796389,-0.09672075,0.58199465,1.3712296
"10/15/2023",65,"L3_D_8","L3","Drought","VNIR",0.07610748,0.71381724,-0.08362599,0.6225927,1.430329
"10/15/2023",65,"L7_C_3","L7","Control","VNIR",0.07074907,0.7807051,-0.060070645,0.71716464,1.5409077
"10/15/2023",65,"L9_D_7","L9","Drought","VNIR",0.070696704,0.6491855,-0.08953324,0.56301856,1.338485
"10/15/2023",65,"L2_C_8","L2","Control","VNIR",0.07060238,0.71988165,-0.073904745,0.6372578,1.4271612
"10/15/2023",65,"L5_C_2","L5","Control","VNIR",0.059064206,0.71760947,-0.066530906,0.6486937,1.4844329
"10/15/2023",65,"L8_C_9","L8","Control","VNIR",0.063750714,0.7267464,-0.062702745,0.6580357,1.4790976
"10/15/2023",65,"L8_D_3","L8","Drought","VNIR",0.06829146,0.6920516,-0.07684088,0.61208236,1.3918102
"10/15/2023",65,"L1_C_5","L1","Control","VNIR",0.06668672,0.7143168,-0.07402593,0.63407624,1.4440742
"10/15/2023",65,"L9_D_13","L9","Drought","VNIR",0.059892148,0.6431759,-0.08158467,0.5674956,1.3402567
"10/15/2023",65,"L8_C_16","L8","Control","VNIR",0.06767659,0.72157115,-0.075168744,0.6352597,1.4662749
"10/15/2023",65,"L8_C_17","L8","Control","VNIR",0.06430673,0.70039684,-0.06999696,0.6247948,1.4254593
"10/15/2023",65,"L5_D_9","L5","Drought","VNIR",0.05454425,0.62297183,-0.07908796,0.5480408,1.3254608
"10/15/2023",65,"L5_D_1","L5","Drought","VNIR",0.06524705,0.6591095,-0.08407572,0.56800723,1.3559223
"10/15/2023",65,"L7_C_16","L7","Control","VNIR",0.071350895,0.69338644,-0.080324724,0.6016269,1.3698936
"10/15/2023",65,"L9_D_16","L9","Drought","VNIR",0.07746992,0.7272961,-0.07582507,0.64495516,1.4263619
"10/15/2023",65,"L6_C_8","L6","Control","VNIR",0.07287809,0.7608311,-0.06815848,0.6843189,1.5182852
"10/15/2023",65,"L1_D_3","L1","Drought","VNIR",0.07013734,0.7049087,-0.07191968,0.6285339,1.4226122
"10/15/2023",65,"L6_D_17","L6","Drought","VNIR",0.080452494,0.72724783,-0.07969177,0.64579505,1.4227662
"10/15/2023",65,"L7_C_13","L7","Control","VNIR",0.062149163,0.6836923,-0.07058404,0.6059146,1.3695588
"10/15/2023",65,"L8_D_12","L8","Drought","VNIR",0.06857652,0.6760557,-0.08369397,0.5916055,1.3645083
"10/15/2023",65,"L7_D_2","L7","Drought","VNIR",0.07091167,0.66573375,-0.08624129,0.5776967,1.3407047
"10/15/2023",65,"L2_C_9","L2","Control","VNIR",0.072339855,0.73455274,-0.075596,0.65052557,1.4553593
"10/15/2023",65,"L4_C_9","L4","Control","VNIR",0.05902866,0.6904249,-0.06938144,0.6184017,1.4164467
"10/15/2023",65,"L8_D_5","L8","Drought","VNIR",0.07116,0.7116016,-0.0718443,0.6338248,1.4132831
"10/15/2023",65,"L6_C_15","L6","Control","VNIR",0.07009,0.7621031,-0.065983355,0.6910073,1.5274721
"10/15/2023",65,"L8_C_12","L8","Control","VNIR",0.06448901,0.712396,-0.072207816,0.6329007,1.4601269
"10/15/2023",65,"L9_C_5","L9","Control","VNIR",0.06612881,0.70595884,-0.07080222,0.6302944,1.4158994
"10/15/2023",65,"L8_D_15","L8","Drought","VNIR",0.068860546,0.7206556,-0.06645883,0.64913195,1.4259524
"10/15/2023",65,"L9_C_6","L9","Control","VNIR",0.06410886,0.71104705,-0.06789242,0.6386128,1.4304332
"10/15/2023",65,"L6_D_14","L6","Drought","VNIR",0.07590477,0.7183742,-0.07624776,0.6378067,1.4114763
"10/15/2023",65,"L6_D_5","L6","Drought","VNIR",0.08145645,0.7494873,-0.073008634,0.6713706,1.4439538
"10/15/2023",65,"L4_C_5","L4","Control","VNIR",0.06321477,0.704965,-0.068621024,0.63363945,1.4150815
"10/15/2023",65,"L9_D_15","L9","Drought","VNIR",0.07920131,0.75213146,-0.068045355,0.681127,1.4408469
"10/15/2023",65,"L4_D_7","L4","Drought","VNIR",0.070225984,0.6887252,-0.08120383,0.6093914,1.3741554
"10/15/2023",65,"L1_C_17","L1","Control","VNIR",0.060939096,0.7188765,-0.06200079,0.65055716,1.4874777
"10/15/2023",65,"L6_C_14","L6","Control","VNIR",0.06611264,0.74140334,-0.067923054,0.6672253,1.4956195
"10/15/2023",65,"L1_C_12","L1","Control","VNIR",0.06315686,0.72858125,-0.06650936,0.6573938,1.5027918
"10/15/2023",65,"L9_C_14","L9","Control","VNIR",0.072208464,0.72072524,-0.07895686,0.6317879,1.4353614
"10/15/2023",65,"L8_D_2","L8","Drought","VNIR",0.07048587,0.7256522,-0.0630457,0.6593,1.4177059
"10/15/2023",65,"L3_D_7","L3","Drought","VNIR",0.06958901,0.69202906,-0.080426335,0.60750055,1.4037046
"10/15/2023",65,"L2_C_5","L2","Control","VNIR",0.07477567,0.72527426,-0.07868379,0.6348943,1.4331434
"10/15/2023",65,"L8_D_16","L8","Drought","VNIR",0.070093855,0.6891257,-0.08284102,0.6021204,1.3918959
"10/15/2023",65,"L8_C_6","L8","Control","VNIR",0.07477921,0.72305864,-0.07951094,0.6354005,1.4503455
"10/15/2023",65,"L1_D_10","L1","Drought","VNIR",0.06551076,0.69804084,-0.07015279,0.62072843,1.4112417
"10/15/2023",65,"L9_D_2","L9","Drought","VNIR",0.07780692,0.73116726,-0.07387846,0.65206593,1.4230863
"10/15/2023",65,"L4_D_1","L4","Drought","VNIR",0.06655811,0.6817266,-0.076849915,0.60815173,1.3605127
"10/15/2023",65,"L1_C_11","L1","Control","VNIR",0.060642336,0.73343766,-0.06079664,0.6688881,1.498939
"10/15/2023",65,"L9_D_10","L9","Drought","VNIR",0.072447374,0.6733474,-0.089465566,0.5852686,1.3565722
"10/15/2023",65,"L9_D_9","L9","Drought","VNIR",0.077396564,0.69210947,-0.087179385,0.60372543,1.3870243
"10/15/2023",65,"L7_C_9","L7","Control","VNIR",0.06903547,0.693172,-0.08041873,0.60452676,1.3811226
"10/15/2023",65,"L8_C_11","L8","Control","VNIR",0.06355856,0.71708876,-0.07222687,0.6388356,1.4724038
"10/15/2023",65,"L7_C_8","L7","Control","VNIR",0.07366046,0.77904123,-0.06501886,0.708452,1.5391151
"10/15/2023",65,"L6_D_12","L6","Drought","VNIR",0.0804398,0.7513746,-0.07318873,0.67144024,1.4446502
"10/15/2023",65,"L4_C_6","L4","Control","VNIR",0.06890165,0.71404696,-0.0763755,0.63059664,1.4273435
"10/15/2023",65,"L6_D_4","L6","Drought","VNIR",0.08016357,0.73637277,-0.07795082,0.6548912,1.4383956
"10/15/2023",65,"L7_D_12","L7","Drought","VNIR",0.05937663,0.6463891,-0.081110105,0.56786925,1.3277249
"10/15/2023",65,"L6_C_16","L6","Control","VNIR",0.06387516,0.71884173,-0.06762136,0.64418125,1.4667687
"10/15/2023",65,"L3_C_6","L3","Control","VNIR",0.055484116,0.71186745,-0.06094939,0.6507768,1.4734738
"10/15/2023",65,"L7_D_10","L7","Drought","VNIR",0.061589297,0.635704,-0.08432426,0.54407173,1.3192412
"10/15/2023",65,"L8_D_9","L8","Drought","VNIR",0.06867868,0.70597255,-0.07366223,0.626129,1.4268328
"10/15/2023",65,"L6_C_7","L6","Control","VNIR",0.069202825,0.76640815,-0.0626073,0.7008747,1.5372163
"10/15/2023",65,"L3_D_9","L3","Drought","VNIR",0.07142834,0.7051708,-0.08014652,0.6171799,1.3965414
"10/15/2023",65,"L6_C_13","L6","Control","VNIR",0.056800548,0.69844836,-0.066101134,0.62766105,1.4528944
"10/15/2023",65,"L8_D_8","L8","Drought","VNIR",0.07608978,0.7273112,-0.07134533,0.64771426,1.4353715
