"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","SWIR_Plant_WATER","SWIR_Plant_LWVI2"
"10/8/2023",58,"L5_D_5","L5","Drought","SWIR",0.35687232,0.03567396
"10/8/2023",58,"L9_D_3","L9","Drought","SWIR",0.4337671,0.030883761
"10/8/2023",58,"L7_C_15","L7","Control","SWIR",0.30012077,0.037125558
"10/8/2023",58,"L6_C_18","L6","Control","SWIR",0.33374876,0.03555584
"10/8/2023",58,"L7_C_10","L7","Control","SWIR",0.43576446,0.030808706
"10/15/2023",65,"L9_D_18","L9","Drought","SWIR",0.41400662,0.031760335
"10/15/2023",65,"L1_D_15","L1","Drought","SWIR",0.4176458,0.027546536
"10/15/2023",65,"L6_C_5","L6","Control","SWIR",0.3247314,0.032292895
"10/15/2023",65,"L1_C_18","L1","Control","SWIR",0.38109425,0.030540833
"10/15/2023",65,"L1_D_1","L1","Drought","SWIR",0.37725568,0.02940027
"10/15/2023",65,"L7_C_5","L7","Control","SWIR",0.3059163,0.039271638
"10/15/2023",65,"L3_D_2","L3","Drought","SWIR",0.43512926,0.024191221
"10/15/2023",65,"L8_D_17","L8","Drought","SWIR",0.42046627,0.031861342
"10/15/2023",65,"L3_C_4","L3","Control","SWIR",0.42494324,0.03180362
"10/15/2023",65,"L7_D_19","L7","Drought","SWIR",0.3110722,0.038140398
"10/15/2023",65,"L9_C_12","L9","Control","SWIR",0.38265687,0.036140963
"10/15/2023",65,"L7_D_17","L7","Drought","SWIR",0.31453878,0.037361152
"10/15/2023",65,"L1_D_18","L1","Drought","SWIR",0.41804057,0.032389954
"10/15/2023",65,"L5_D_8","L5","Drought","SWIR",0.41286668,0.039737724
"10/15/2023",65,"L1_D_4","L1","Drought","SWIR",0.41656116,0.03733572
"10/15/2023",65,"L8_C_4","L8","Control","SWIR",0.3533908,0.03707493
"10/15/2023",65,"L9_C_15","L9","Control","SWIR",0.40027428,0.03574239
"10/15/2023",65,"L7_C_12","L7","Control","SWIR",0.2946208,0.04297795
"10/15/2023",65,"L2_C_1","L2","Control","SWIR",0.38631344,0.044114802
"10/15/2023",65,"L2_D_3","L2","Drought","SWIR",0.438343,0.032616343
"10/15/2023",65,"L1_C_8","L1","Control","SWIR",0.3338777,0.040038705
"10/15/2023",65,"L3_C_8","L3","Control","SWIR",0.37383062,0.040357202
"10/15/2023",65,"L3_D_3","L3","Drought","SWIR",0.35913777,0.04111191
"10/15/2023",65,"L9_D_8","L9","Drought","SWIR",0.4211753,0.034480885
"10/15/2023",65,"L9_D_1","L9","Drought","SWIR",0.3646471,0.031653665
"10/15/2023",65,"L1_D_6","L1","Drought","SWIR",0.35700443,0.034052316
"10/15/2023",65,"L9_C_8","L9","Control","SWIR",0.3744882,0.037770703
"10/15/2023",65,"L1_C_6","L1","Control","SWIR",0.3366006,0.034530304
"10/15/2023",65,"L5_C_1","L5","Control","SWIR",0.37356842,0.04050732
"10/15/2023",65,"L3_C_7","L3","Control","SWIR",0.3694042,0.043126285
"10/15/2023",65,"L7_D_1","L7","Drought","SWIR",0.42052868,0.0374032
"10/15/2023",65,"L7_C_10","L7","Control","SWIR",0.38718826,0.039656006
"10/15/2023",65,"L7_D_15","L7","Drought","SWIR",0.31850198,0.037884563
"10/15/2023",65,"L1_C_9","L1","Control","SWIR",0.3664722,0.03758335
"10/15/2023",65,"L7_C_4","L7","Control","SWIR",0.41086298,0.036966242
"10/15/2023",65,"L8_C_19","L8","Control","SWIR",0.3733092,0.030688977
"10/15/2023",65,"L8_D_1","L8","Drought","SWIR",0.40812963,0.03462915
"10/15/2023",65,"L9_D_5","L9","Drought","SWIR",0.41622683,0.034747366
"10/15/2023",65,"L1_C_20","L1","Control","SWIR",0.33574742,0.038076237
"10/15/2023",65,"L9_C_2","L9","Control","SWIR",0.37757918,0.03643775
"10/15/2023",65,"L8_C_8","L8","Control","SWIR",0.3413028,0.03899495
"10/15/2023",65,"L1_C_19","L1","Control","SWIR",0.32222843,0.038979717
"10/15/2023",65,"L5_C_3","L5","Control","SWIR",0.34043598,0.04238763
"10/15/2023",65,"L5_C_8","L5","Control","SWIR",0.3301639,0.0429173
"10/15/2023",65,"L4_C_1","L4","Control","SWIR",0.38766164,0.03561157
"10/15/2023",65,"L5_C_7","L5","Control","SWIR",0.40500286,0.042441346
"10/15/2023",65,"L9_C_16","L9","Control","SWIR",0.32016483,0.03910579
"10/15/2023",65,"L9_C_7","L9","Control","SWIR",0.38660425,0.03545922
"10/15/2023",65,"L6_D_13","L6","Drought","SWIR",0.3365853,0.039407182
"10/15/2023",65,"L5_C_5","L5","Control","SWIR",0.37980726,0.03786769
"10/15/2023",65,"L4_D_3","L4","Drought","SWIR",0.40471175,0.035551522
"10/15/2023",65,"L5_D_7","L5","Drought","SWIR",0.41158786,0.033717483
"10/15/2023",65,"L9_C_17","L9","Control","SWIR",0.32983592,0.039145775
"10/15/2023",65,"L9_C_1","L9","Control","SWIR",0.37771463,0.03622113
"10/15/2023",65,"L8_D_18","L8","Drought","SWIR",0.39948034,0.034699462
"10/15/2023",65,"L9_D_12","L9","Drought","SWIR",0.35715634,0.034610976
"10/15/2023",65,"L6_D_3","L6","Drought","SWIR",0.35538453,0.035738304
"10/15/2023",65,"L2_C_3","L2","Control","SWIR",0.35325432,0.044411648
"10/15/2023",65,"L8_C_10","L8","Control","SWIR",0.38518298,0.036492933
"10/15/2023",65,"L7_C_15","L7","Control","SWIR",0.3009617,0.041312143
"10/15/2023",65,"L8_C_15","L8","Control","SWIR",0.33725882,0.04178296
"10/15/2023",65,"L7_C_14","L7","Control","SWIR",0.30038217,0.042754326
"10/15/2023",65,"L6_D_18","L6","Drought","SWIR",0.36657634,0.036713652
"10/15/2023",65,"L8_D_10","L8","Drought","SWIR",0.38058555,0.035993736
"10/15/2023",65,"L9_D_11","L9","Drought","SWIR",0.3490435,0.036065627
"10/15/2023",65,"L4_D_2","L4","Drought","SWIR",0.4190658,0.034851294
"10/15/2023",65,"L8_C_18","L8","Control","SWIR",0.3591967,0.039374918
"10/15/2023",65,"L1_C_16","L1","Control","SWIR",0.34992173,0.04046704
"10/15/2023",65,"L8_D_20","L8","Drought","SWIR",0.42262647,0.031033535
"10/15/2023",65,"L7_D_7","L7","Drought","SWIR",0.3105962,0.041020572
"10/15/2023",65,"L8_C_3","L8","Control","SWIR",0.3385463,0.041075587
"10/15/2023",65,"L9_C_11","L9","Control","SWIR",0.38374406,0.035633937
"10/15/2023",65,"L9_D_14","L9","Drought","SWIR",0.41728076,0.03397794
"10/15/2023",65,"L5_C_9","L5","Control","SWIR",0.37925947,0.03720985
"10/15/2023",65,"L7_C_2","L7","Control","SWIR",0.29743525,0.039898474
"10/15/2023",65,"L5_D_6","L5","Drought","SWIR",0.36597726,0.03656393
"10/15/2023",65,"L9_D_19","L9","Drought","SWIR",0.3581911,0.036561728
"10/15/2023",65,"L7_C_18","L7","Control","SWIR",0.41536635,0.036173746
"10/15/2023",65,"L6_D_11","L6","Drought","SWIR",0.37046298,0.035541862
"10/15/2023",65,"L2_C_6","L2","Control","SWIR",0.35602373,0.042963937
"10/15/2023",65,"L5_D_3","L5","Drought","SWIR",0.42007616,0.0363258
"10/15/2023",65,"L3_D_1","L3","Drought","SWIR",0.40349752,0.035607856
"10/15/2023",65,"L2_D_8","L2","Drought","SWIR",0.39423305,0.038137447
"10/15/2023",65,"L9_D_3","L9","Drought","SWIR",0.4137462,0.03430803
"10/15/2023",65,"L1_D_7","L1","Drought","SWIR",0.3540753,0.035210207
"10/15/2023",65,"L1_D_9","L1","Drought","SWIR",0.3616841,0.03397191
"10/15/2023",65,"L1_C_4","L1","Control","SWIR",0.3466896,0.036437508
"10/15/2023",65,"L1_C_3","L1","Control","SWIR",0.34144413,0.039207038
"10/15/2023",65,"L9_C_19","L9","Control","SWIR",0.40222284,0.032521665
"10/15/2023",65,"L8_D_4","L8","Drought","SWIR",0.3951711,0.03450214
"10/15/2023",65,"L6_D_10","L6","Drought","SWIR",0.3618472,0.034439974
"10/15/2023",65,"L6_D_16","L6","Drought","SWIR",0.35097942,0.037411623
"10/15/2023",65,"L4_C_7","L4","Control","SWIR",0.37611344,0.036590546
"10/15/2023",65,"L2_C_4","L2","Control","SWIR",0.36485806,0.03862571
"10/15/2023",65,"L9_C_10","L9","Control","SWIR",0.37930125,0.03694533
"10/15/2023",65,"L2_D_9","L2","Drought","SWIR",0.41083822,0.038430758
"10/15/2023",65,"L1_D_17","L1","Drought","SWIR",0.37068316,0.030832456
"10/15/2023",65,"L6_D_7","L6","Drought","SWIR",0.35654336,0.03438266
"10/15/2023",65,"L7_D_13","L7","Drought","SWIR",0.45487002,0.029948065
"10/15/2023",65,"L6_D_8","L6","Drought","SWIR",0.35065755,0.037884537
"10/15/2023",65,"L1_C_10","L1","Control","SWIR",0.3890061,0.03327188
"10/15/2023",65,"L3_C_1","L3","Control","SWIR",0.35937265,0.039806806
"10/15/2023",65,"L3_D_6","L3","Drought","SWIR",0.3636562,0.036032747
"10/15/2023",65,"L7_C_6","L7","Control","SWIR",0.29999667,0.041010458
"10/15/2023",65,"L6_D_6","L6","Drought","SWIR",0.36679575,0.037207972
"10/15/2023",65,"L1_D_5","L1","Drought","SWIR",0.3672751,0.036396492
"10/15/2023",65,"L9_C_20","L9","Control","SWIR",0.37909198,0.03811985
"10/15/2023",65,"L4_C_8","L4","Control","SWIR",0.3777145,0.035534818
"10/15/2023",65,"L6_D_2","L6","Drought","SWIR",0.34167168,0.0368997
"10/15/2023",65,"L2_D_1","L2","Drought","SWIR",0.40840915,0.037734933
"10/15/2023",65,"L1_C_7","L1","Control","SWIR",0.40080518,0.033261724
"10/15/2023",65,"L7_C_1","L7","Control","SWIR",0.30247286,0.04256454
"10/15/2023",65,"L8_D_6","L8","Drought","SWIR",0.42270076,0.032726526
"10/15/2023",65,"L7_C_20","L7","Control","SWIR",0.29912418,0.04026948
"10/15/2023",65,"L9_D_20","L9","Drought","SWIR",0.36324286,0.03311337
"10/15/2023",65,"L6_D_15","L6","Drought","SWIR",0.35760492,0.0370057
"10/15/2023",65,"L1_C_15","L1","Control","SWIR",0.32516328,0.04221797
"10/15/2023",65,"L7_D_11","L7","Drought","SWIR",0.31850266,0.039070632
"10/15/2023",65,"L3_C_5","L3","Control","SWIR",0.36241415,0.035725966
"10/15/2023",65,"L1_D_2","L1","Drought","SWIR",0.3652232,0.03653383
"10/15/2023",65,"L4_D_6","L4","Drought","SWIR",0.41296786,0.03621229
"10/15/2023",65,"L7_D_16","L7","Drought","SWIR",0.44827417,0.03518205
"10/15/2023",65,"L3_D_5","L3","Drought","SWIR",0.3667939,0.038570292
"10/15/2023",65,"L2_C_2","L2","Control","SWIR",0.3652745,0.040535927
"10/15/2023",65,"L7_D_8","L7","Drought","SWIR",0.44832233,0.035299912
"10/15/2023",65,"L2_D_4","L2","Drought","SWIR",0.42318034,0.035712935
"10/15/2023",65,"L6_C_3","L6","Control","SWIR",0.3202258,0.04024528
"10/15/2023",65,"L6_C_18","L6","Control","SWIR",0.33579597,0.03984936
"10/15/2023",65,"L7_C_7","L7","Control","SWIR",0.30236477,0.039134245
"10/15/2023",65,"L4_D_5","L4","Drought","SWIR",0.4231006,0.032656126
"10/15/2023",65,"L4_D_9","L4","Drought","SWIR",0.4112524,0.036858313
"10/15/2023",65,"L5_D_2","L5","Drought","SWIR",0.3831207,0.033239905
"10/15/2023",65,"L7_D_20","L7","Drought","SWIR",0.4730653,0.031843703
"10/15/2023",65,"L5_C_4","L5","Control","SWIR",0.40830526,0.034887817
"10/15/2023",65,"L8_D_14","L8","Drought","SWIR",0.38939208,0.037637766
"10/15/2023",65,"L9_C_4","L9","Control","SWIR",0.3449269,0.0356743
"10/15/2023",65,"L9_D_6","L9","Drought","SWIR",0.37029782,0.033871133
"10/15/2023",65,"L8_C_13","L8","Control","SWIR",0.35321608,0.038719818
"10/15/2023",65,"L6_D_9","L6","Drought","SWIR",0.35817084,0.036380254
"10/15/2023",65,"L8_D_11","L8","Drought","SWIR",0.41043022,0.031862285
"10/15/2023",65,"L7_D_4","L7","Drought","SWIR",0.31824476,0.039823916
"10/15/2023",65,"L1_D_16","L1","Drought","SWIR",0.4157812,0.033474583
"10/15/2023",65,"L8_C_2","L8","Control","SWIR",0.3586077,0.037462667
"10/15/2023",65,"L8_C_5","L8","Control","SWIR",0.385111,0.034923557
"10/15/2023",65,"L7_D_6","L7","Drought","SWIR",0.47989133,0.026500339
"10/15/2023",65,"L7_D_14","L7","Drought","SWIR",0.4506673,0.033619113
"10/15/2023",65,"L8_C_20","L8","Control","SWIR",0.35087776,0.03577364
"10/15/2023",65,"L2_D_5","L2","Drought","SWIR",0.45995083,0.03150035
"10/15/2023",65,"L3_C_2","L3","Control","SWIR",0.37957528,0.040281836
"10/15/2023",65,"L1_D_12","L1","Drought","SWIR",0.4308135,0.030439831
"10/15/2023",65,"L3_C_3","L3","Control","SWIR",0.4050123,0.03361724
"10/15/2023",65,"L9_D_17","L9","Drought","SWIR",0.42979977,0.03627303
"10/15/2023",65,"L3_D_8","L3","Drought","SWIR",0.3960864,0.03668081
"10/15/2023",65,"L7_C_3","L7","Control","SWIR",0.2973333,0.04021631
"10/15/2023",65,"L9_D_7","L9","Drought","SWIR",0.42925262,0.037801206
"10/15/2023",65,"L2_C_8","L2","Control","SWIR",0.3743884,0.039938215
"10/15/2023",65,"L5_C_2","L5","Control","SWIR",0.33923894,0.039888337
"10/15/2023",65,"L8_C_9","L8","Control","SWIR",0.35559386,0.036382746
"10/15/2023",65,"L8_D_3","L8","Drought","SWIR",0.36674786,0.04000523
"10/15/2023",65,"L1_C_5","L1","Control","SWIR",0.39303663,0.035050914
"10/15/2023",65,"L9_D_13","L9","Drought","SWIR",0.44653615,0.032665163
"10/15/2023",65,"L8_C_16","L8","Control","SWIR",0.35000274,0.043435358
"10/15/2023",65,"L8_C_17","L8","Control","SWIR",0.3781965,0.03558095
"10/15/2023",65,"L5_D_9","L5","Drought","SWIR",0.4505188,0.0339526
"10/15/2023",65,"L5_D_1","L5","Drought","SWIR",0.4283076,0.035714224
"10/15/2023",65,"L7_C_16","L7","Control","SWIR",0.39723694,0.038309902
"10/15/2023",65,"L9_D_16","L9","Drought","SWIR",0.36821535,0.034192104
"10/15/2023",65,"L6_C_8","L6","Control","SWIR",0.32728103,0.039355922
"10/15/2023",65,"L1_D_3","L1","Drought","SWIR",0.35953116,0.036806256
"10/15/2023",65,"L6_D_17","L6","Drought","SWIR",0.37373337,0.034794208
"10/15/2023",65,"L7_C_13","L7","Control","SWIR",0.39238718,0.04061168
"10/15/2023",65,"L8_D_12","L8","Drought","SWIR",0.41498396,0.034337167
"10/15/2023",65,"L7_D_2","L7","Drought","SWIR",0.4192168,0.034777693
"10/15/2023",65,"L2_C_9","L2","Control","SWIR",0.37658054,0.037833862
"10/15/2023",65,"L4_C_9","L4","Control","SWIR",0.3811677,0.038389444
"10/15/2023",65,"L8_D_5","L8","Drought","SWIR",0.3773525,0.033653814
"10/15/2023",65,"L6_C_15","L6","Control","SWIR",0.32297355,0.038610343
"10/15/2023",65,"L8_C_12","L8","Control","SWIR",0.34744838,0.04330638
"10/15/2023",65,"L9_C_5","L9","Control","SWIR",0.39198002,0.03381085
"10/15/2023",65,"L8_D_15","L8","Drought","SWIR",0.37166458,0.031811915
"10/15/2023",65,"L9_C_6","L9","Control","SWIR",0.38450536,0.037035756
"10/15/2023",65,"L6_D_14","L6","Drought","SWIR",0.36577502,0.03779487
"10/15/2023",65,"L6_D_5","L6","Drought","SWIR",0.3454332,0.036805186
"10/15/2023",65,"L4_C_5","L4","Control","SWIR",0.37726465,0.03566775
"10/15/2023",65,"L9_D_15","L9","Drought","SWIR",0.34194022,0.03480684
"10/15/2023",65,"L4_D_7","L4","Drought","SWIR",0.41925198,0.032475214
"10/15/2023",65,"L1_C_17","L1","Control","SWIR",0.34925586,0.035236523
"10/15/2023",65,"L6_C_14","L6","Control","SWIR",0.31988487,0.042745378
"10/15/2023",65,"L1_C_12","L1","Control","SWIR",0.3433102,0.035523195
"10/15/2023",65,"L9_C_14","L9","Control","SWIR",0.38429868,0.037250213
"10/15/2023",65,"L8_D_2","L8","Drought","SWIR",0.36618096,0.029332893
"10/15/2023",65,"L3_D_7","L3","Drought","SWIR",0.39750054,0.034754734
"10/15/2023",65,"L2_C_5","L2","Control","SWIR",0.3690859,0.037777405
"10/15/2023",65,"L8_D_16","L8","Drought","SWIR",0.3927171,0.038633335
"10/15/2023",65,"L8_C_6","L8","Control","SWIR",0.38413808,0.032632288
"10/15/2023",65,"L1_D_10","L1","Drought","SWIR",0.3706348,0.032929078
"10/15/2023",65,"L9_D_2","L9","Drought","SWIR",0.35344505,0.035375446
"10/15/2023",65,"L4_D_1","L4","Drought","SWIR",0.41383082,0.031591624
"10/15/2023",65,"L1_C_11","L1","Control","SWIR",0.3286343,0.038412377
"10/15/2023",65,"L9_D_10","L9","Drought","SWIR",0.42600396,0.03245325
"10/15/2023",65,"L9_D_9","L9","Drought","SWIR",0.43016902,0.029696694
"10/15/2023",65,"L7_C_9","L7","Control","SWIR",0.3932077,0.03894838
"10/15/2023",65,"L8_C_11","L8","Control","SWIR",0.34796196,0.040291566
"10/15/2023",65,"L7_C_8","L7","Control","SWIR",0.30080757,0.04076703
"10/15/2023",65,"L6_D_12","L6","Drought","SWIR",0.3455001,0.038047235
"10/15/2023",65,"L4_C_6","L4","Control","SWIR",0.37777564,0.037715252
"10/15/2023",65,"L6_D_4","L6","Drought","SWIR",0.3576303,0.03687421
"10/15/2023",65,"L7_D_12","L7","Drought","SWIR",0.45959488,0.030495903
"10/15/2023",65,"L6_C_16","L6","Control","SWIR",0.34293061,0.041210037
"10/15/2023",65,"L3_C_6","L3","Control","SWIR",0.34568632,0.040599324
"10/15/2023",65,"L7_D_10","L7","Drought","SWIR",0.42264187,0.03760336
"10/15/2023",65,"L8_D_9","L8","Drought","SWIR",0.37661216,0.032590486
"10/15/2023",65,"L6_C_7","L6","Control","SWIR",0.3211833,0.0365223
"10/15/2023",65,"L3_D_9","L3","Drought","SWIR",0.3806841,0.039083656
"10/15/2023",65,"L6_C_13","L6","Control","SWIR",0.3448982,0.04226811
"10/15/2023",65,"L8_D_8","L8","Drought","SWIR",0.3741626,0.031299174
"10/15/2023",65,"L1_C_1","L1","Control","SWIR",0.3886309,0.0349648
"10/15/2023",65,"L9_C_3","L9","Control","SWIR",0.39158037,0.03448705
"10/15/2023",65,"L5_D_5","L5","Drought","SWIR",0.37284648,0.036369886
"10/15/2023",65,"L9_D_4","L9","Drought","SWIR",0.35207725,0.03432045
"10/15/2023",65,"L9_C_9","L9","Control","SWIR",0.39909735,0.035150304
"10/15/2023",65,"L5_D_4","L5","Drought","SWIR",0.44186714,0.032026995
"10/15/2023",65,"L2_D_6","L2","Drought","SWIR",0.39669418,0.03795872
"10/15/2023",65,"L9_C_13","L9","Control","SWIR",0.39038998,0.032095667
"10/15/2023",65,"L6_C_2","L6","Control","SWIR",0.32132313,0.038361482
"10/15/2023",65,"L1_C_2","L1","Control","SWIR",0.3469335,0.03769793
"10/15/2023",65,"L6_C_9","L6","Control","SWIR",0.31821096,0.03936598
"10/15/2023",65,"L1_D_19","L1","Drought","SWIR",0.4165437,0.032384995
"10/15/2023",65,"L5_C_6","L5","Control","SWIR",0.34462917,0.04314493
"10/15/2023",65,"L8_D_13","L8","Drought","SWIR",0.378352,0.033804934
"10/15/2023",65,"L3_C_9","L3","Control","SWIR",0.36295515,0.042254
"10/15/2023",65,"L2_C_7","L2","Control","SWIR",0.3553927,0.040602695
"10/15/2023",65,"L4_C_3","L4","Control","SWIR",0.37836018,0.037461296
"10/15/2023",65,"L1_D_14","L1","Drought","SWIR",0.38153544,0.034625094
"10/15/2023",65,"L7_D_5","L7","Drought","SWIR",0.33019084,0.038611017
"10/15/2023",65,"L1_D_11","L1","Drought","SWIR",0.40035695,0.031020813
"10/15/2023",65,"L8_C_7","L8","Control","SWIR",0.3379489,0.043020654
"10/15/2023",65,"L7_C_17","L7","Control","SWIR",0.31877378,0.04000029
"10/15/2023",65,"L8_C_1","L8","Control","SWIR",0.34803545,0.035839304
"10/15/2023",65,"L1_C_14","L1","Control","SWIR",0.3460705,0.041625213
"10/15/2023",65,"L6_C_10","L6","Control","SWIR",0.33848855,0.037948538
"10/15/2023",65,"L7_D_18","L7","Drought","SWIR",0.33874786,0.03640131
"10/15/2023",65,"L9_C_18","L9","Control","SWIR",0.32238737,0.03586219
"10/15/2023",65,"L2_D_2","L2","Drought","SWIR",0.41394538,0.031090429
"10/15/2023",65,"L1_D_8","L1","Drought","SWIR",0.394092,0.029138505
"10/15/2023",65,"L1_D_20","L1","Drought","SWIR",0.37789026,0.032721013
"10/15/2023",65,"L8_D_7","L8","Drought","SWIR",0.38295573,0.03063816
"10/15/2023",65,"L7_C_11","L7","Control","SWIR",0.43002394,0.034247614
"10/15/2023",65,"L7_D_3","L7","Drought","SWIR",0.49682608,0.024982039
"10/15/2023",65,"L1_C_13","L1","Control","SWIR",0.366673,0.03484255
"10/15/2023",65,"L6_C_6","L6","Control","SWIR",0.3333126,0.03856433
"10/15/2023",65,"L3_D_4","L3","Drought","SWIR",0.4113138,0.036072373
"10/15/2023",65,"L4_C_2","L4","Control","SWIR",0.38872787,0.03534998
"10/15/2023",65,"L6_D_1","L6","Drought","SWIR",0.34944507,0.038250502
"10/15/2023",65,"L7_C_19","L7","Control","SWIR",0.39554295,0.0357762
"10/15/2023",65,"L6_C_12","L6","Control","SWIR",0.33586037,0.042037927
"10/15/2023",65,"L8_D_19","L8","Drought","SWIR",0.38309008,0.032789882
"10/15/2023",65,"L8_C_14","L8","Control","SWIR",0.36170867,0.037105612
"10/15/2023",65,"L4_D_4","L4","Drought","SWIR",0.42711434,0.03632182
"10/15/2023",65,"L2_D_7","L2","Drought","SWIR",0.43560395,0.031156618
"10/15/2023",65,"L6_C_4","L6","Control","SWIR",0.32998618,0.040964607
"10/15/2023",65,"L7_D_9","L7","Drought","SWIR",0.45545748,0.03272855
"10/15/2023",65,"L6_C_11","L6","Control","SWIR",0.33700508,0.037654623
"10/15/2023",65,"L4_D_8","L4","Drought","SWIR",0.44821724,0.02435059
"10/15/2023",65,"L1_D_13","L1","Drought","SWIR",0.43863884,0.028169489
"10/15/2023",65,"L6_C_1","L6","Control","SWIR",0.32858106,0.03821816
"10/15/2023",65,"L4_C_4","L4","Control","SWIR",0.38469186,0.03757578
"10/22/2023",72,"L3_D_5","L3","Drought","SWIR",0.37726703,0.034077615
"10/22/2023",72,"L3_D_8","L3","Drought","SWIR",0.37502736,0.034769304
"10/22/2023",72,"L4_D_6","L4","Drought","SWIR",0.41480824,0.033019263
"10/22/2023",72,"L5_C_9","L5","Control","SWIR",0.4072713,0.03106696
"10/22/2023",72,"L3_D_7","L3","Drought","SWIR",0.3922248,0.032441653
"10/22/2023",72,"L4_C_9","L4","Control","SWIR",0.3969175,0.032964952
"10/22/2023",72,"L3_C_6","L3","Control","SWIR",0.359201,0.039562292
"10/22/2023",72,"L8_D_14","L8","Drought","SWIR",0.38944277,0.032370064
"10/22/2023",72,"L9_C_5","L9","Control","SWIR",0.4062895,0.03074921
"10/22/2023",72,"L1_D_17","L1","Drought","SWIR",0.38429245,0.030327765
"10/22/2023",72,"L6_D_9","L6","Drought","SWIR",0.36341935,0.03588971
"10/22/2023",72,"L5_D_3","L5","Drought","SWIR",0.42230815,0.032796174
"10/22/2023",72,"L8_D_15","L8","Drought","SWIR",0.3736568,0.029620888
"10/22/2023",72,"L6_D_15","L6","Drought","SWIR",0.35317576,0.035186335
"10/22/2023",72,"L7_D_6","L7","Drought","SWIR",0.4403492,0.029368276
"10/22/2023",72,"L9_D_8","L9","Drought","SWIR",0.42122024,0.03211629
"10/22/2023",72,"L6_D_6","L6","Drought","SWIR",0.3573464,0.0376901
"10/22/2023",72,"L6_C_16","L6","Control","SWIR",0.34306958,0.041742947
"10/22/2023",72,"L9_D_11","L9","Drought","SWIR",0.34866163,0.035122328
"10/22/2023",72,"L1_D_10","L1","Drought","SWIR",0.37395895,0.033704106
"10/22/2023",72,"L8_C_6","L8","Control","SWIR",0.38965467,0.03216884
"10/22/2023",72,"L6_D_2","L6","Drought","SWIR",0.34661582,0.03595878
"10/22/2023",72,"L9_D_7","L9","Drought","SWIR",0.40806502,0.034279447
"10/22/2023",72,"L4_C_7","L4","Control","SWIR",0.3739707,0.0388607
"10/22/2023",72,"L9_D_20","L9","Drought","SWIR",0.35071507,0.033778347
"10/22/2023",72,"L4_D_4","L4","Drought","SWIR",0.42270726,0.036516014
"10/22/2023",72,"L6_C_10","L6","Control","SWIR",0.34811002,0.036803015
"10/22/2023",72,"L8_D_10","L8","Drought","SWIR",0.37575912,0.036159463
"10/22/2023",72,"L4_C_1","L4","Control","SWIR",0.39130557,0.034254372
"10/22/2023",72,"L6_D_8","L6","Drought","SWIR",0.34571335,0.037421238
"10/22/2023",72,"L4_C_4","L4","Control","SWIR",0.37181178,0.039242107
"10/22/2023",72,"L9_C_1","L9","Control","SWIR",0.3793005,0.032842387
"10/22/2023",72,"L7_D_2","L7","Drought","SWIR",0.41901863,0.037158296
"10/22/2023",72,"L5_C_6","L5","Control","SWIR",0.34941167,0.04241393
"10/22/2023",72,"L1_D_15","L1","Drought","SWIR",0.42497802,0.026265368
"10/22/2023",72,"L5_C_4","L5","Control","SWIR",0.41526985,0.035108622
"10/22/2023",72,"L7_D_14","L7","Drought","SWIR",0.4250451,0.035934348
"10/22/2023",72,"L1_C_8","L1","Control","SWIR",0.35254395,0.03792145
"10/22/2023",72,"L6_C_13","L6","Control","SWIR",0.3616827,0.04218585
"10/22/2023",72,"L5_D_6","L5","Drought","SWIR",0.3644436,0.03541357
"10/22/2023",72,"L2_D_8","L2","Drought","SWIR",0.38728717,0.03824446
"10/22/2023",72,"L5_C_8","L5","Control","SWIR",0.346108,0.043785267
"10/22/2023",72,"L9_C_13","L9","Control","SWIR",0.4007397,0.030580474
"10/22/2023",72,"L7_C_20","L7","Control","SWIR",0.30377474,0.03951306
"10/22/2023",72,"L1_D_11","L1","Drought","SWIR",0.39948493,0.031193998
"10/22/2023",72,"L2_C_7","L2","Control","SWIR",0.35724553,0.0406947
"10/22/2023",72,"L6_D_12","L6","Drought","SWIR",0.34945217,0.036304805
"10/22/2023",72,"L9_C_14","L9","Control","SWIR",0.38654745,0.03608972
"10/22/2023",72,"L1_C_13","L1","Control","SWIR",0.36929393,0.034159645
"10/22/2023",72,"L6_C_5","L6","Control","SWIR",0.3239018,0.03753326
"10/22/2023",72,"L2_C_1","L2","Control","SWIR",0.3991517,0.038354054
"10/22/2023",72,"L1_D_3","L1","Drought","SWIR",0.36635146,0.03308097
"10/22/2023",72,"L9_C_10","L9","Control","SWIR",0.39711958,0.034102842
"10/22/2023",72,"L2_C_9","L2","Control","SWIR",0.381061,0.033735663
"10/22/2023",72,"L5_D_1","L5","Drought","SWIR",0.417013,0.036106817
"10/22/2023",72,"L7_D_8","L7","Drought","SWIR",0.4592651,0.030224064
"10/22/2023",72,"L9_C_18","L9","Control","SWIR",0.33100396,0.037952434
"10/22/2023",72,"L9_C_12","L9","Control","SWIR",0.38594645,0.03301756
"10/22/2023",72,"L6_D_5","L6","Drought","SWIR",0.34507027,0.035772927
"10/22/2023",72,"L7_D_13","L7","Drought","SWIR",0.4384273,0.03236537
"10/22/2023",72,"L5_D_2","L5","Drought","SWIR",0.37307438,0.03250971
"10/22/2023",72,"L2_D_2","L2","Drought","SWIR",0.39783284,0.034404278
"10/22/2023",72,"L6_D_4","L6","Drought","SWIR",0.3636073,0.0343831
"10/22/2023",72,"L3_D_4","L3","Drought","SWIR",0.38311124,0.03720969
