"Date","DAT","Plant.ID","Plant.Name","Treatment","PID","IR1_Plant_Temp","Probes_T4.unit","IR1.Probes_Plant_deltaT"
"10/5/2023",55,"L7_C_18","L7","Control","IR1",21.25449753,20.39999962,0.85449791
"10/5/2023",55,"L7_C_19","L7","Control","IR1",20.90303612,20.79999924,0.10303688
"10/5/2023",55,"L7_C_2","L7","Control","IR1",21.96520424,23.70000076,-1.734796524
"10/5/2023",55,"L7_C_20","L7","Control","IR1",21.96607208,23.60000038,-1.633928299
"10/5/2023",55,"L7_C_3","L7","Control","IR1",21.90537834,22.20000076,-0.294622421
"10/5/2023",55,"L7_C_4","L7","Control","IR1",22.38944054,23.20000076,-0.810560226
"10/5/2023",55,"L7_C_5","L7","Control","IR1",22.76920128,23.60000038,-0.830799103
"10/5/2023",55,"L7_C_6","L7","Control","IR1",22.34692383,23.5,-1.153076172
"10/5/2023",55,"L7_C_7","L7","Control","IR1",22.07971954,22.39999962,-0.320280075
"10/5/2023",55,"L7_C_8","L7","Control","IR1",22.36894226,23.70000076,-1.331058502
"10/5/2023",55,"L7_C_9","L7","Control","IR1",22.69299889,22.5,0.192998886
"10/5/2023",55,"L7_D_1","L7","Drought","IR1",23.4180603,23.39999962,0.018060684
"10/5/2023",55,"L7_D_10","L7","Drought","IR1",23.17068863,22.79999924,0.370689392
"10/5/2023",55,"L7_D_11","L7","Drought","IR1",21.57749367,21.20000076,0.377492905
"10/5/2023",55,"L7_D_12","L7","Drought","IR1",22.22155571,21.79999924,0.421556473
"10/5/2023",55,"L7_D_13","L7","Drought","IR1",23.14686966,23.10000038,0.046869278
"10/5/2023",55,"L7_D_14","L7","Drought","IR1",21.65592194,21,0.655921936
"10/5/2023",55,"L7_D_15","L7","Drought","IR1",22.79239273,23.5,-0.707607269
"10/5/2023",55,"L7_D_16","L7","Drought","IR1",23.7213726,23.20000076,0.521371841
"10/5/2023",55,"L7_D_17","L7","Drought","IR1",22.24158287,22.60000038,-0.358417511
"10/5/2023",55,"L7_D_18","L7","Drought","IR1",23.03417778,23.10000038,-0.065822601
"10/5/2023",55,"L7_D_19","L7","Drought","IR1",21.96198463,23.70000076,-1.738016129
"10/5/2023",55,"L7_D_2","L7","Drought","IR1",22.18745041,21.89999962,0.28745079
"10/5/2023",55,"L7_D_20","L7","Drought","IR1",22.729599,22.79999924,-0.070400238
"10/5/2023",55,"L7_D_3","L7","Drought","IR1",23.0195694,22.79999924,0.21957016
"10/5/2023",55,"L7_D_4","L7","Drought","IR1",22.63874817,23.79999924,-1.161251068
"10/5/2023",55,"L7_D_5","L7","Drought","IR1",22.94555473,23.5,-0.554445267
"10/5/2023",55,"L7_D_6","L7","Drought","IR1",23.59152412,23.29999924,0.291524887
"10/5/2023",55,"L7_D_7","L7","Drought","IR1",22.83118439,23,-0.168815613
"10/5/2023",55,"L7_D_8","L7","Drought","IR1",22.79672241,23.60000038,-0.803277969
"10/5/2023",55,"L7_D_9","L7","Drought","IR1",22.82625961,23.60000038,-0.773740768
"10/5/2023",55,"L8_C_1","L8","Control","IR1",22.67165184,23.10000038,-0.428348541
"10/5/2023",55,"L8_C_10","L8","Control","IR1",22.89288139,22.79999924,0.092882156
"10/5/2023",55,"L8_C_11","L8","Control","IR1",23.23778915,23.10000038,0.137788773
"10/5/2023",55,"L8_C_12","L8","Control","IR1",23.48599625,23.39999962,0.085996628
"10/5/2023",55,"L8_C_13","L8","Control","IR1",21.48256874,21.20000076,0.282567978
"10/5/2023",55,"L8_C_14","L8","Control","IR1",21.45567131,20.60000038,0.855670929
"10/5/2023",55,"L8_C_15","L8","Control","IR1",23.02297211,23.70000076,-0.677028656
"10/5/2023",55,"L8_C_16","L8","Control","IR1",22.6037941,22.5,0.103794098
"10/5/2023",55,"L8_C_17","L8","Control","IR1",20.82998466,20.70000076,0.129983902
"10/5/2023",55,"L8_C_18","L8","Control","IR1",23.43667221,23,0.436672211
"10/5/2023",55,"L8_C_19","L8","Control","IR1",23.4076252,22.79999924,0.607625961
"10/5/2023",55,"L8_C_2","L8","Control","IR1",23.29990196,23.20000076,0.099901199
"10/5/2023",55,"L8_C_20","L8","Control","IR1",21.94156456,21.70000076,0.241563797
"10/5/2023",55,"L8_C_3","L8","Control","IR1",22.9445591,23.60000038,-0.655441284
"10/5/2023",55,"L8_C_4","L8","Control","IR1",22.68912888,22.79999924,-0.110870361
"10/5/2023",55,"L8_C_5","L8","Control","IR1",22.45043182,23.70000076,-1.249568939
"10/5/2023",55,"L8_C_6","L8","Control","IR1",22.57998848,23.5,-0.92001152
"10/5/2023",55,"L8_C_7","L8","Control","IR1",22.56058884,23.70000076,-1.139411926
"10/5/2023",55,"L8_C_8","L8","Control","IR1",21.19667816,20.39999962,0.796678543
"10/5/2023",55,"L8_C_9","L8","Control","IR1",22.88713646,23.10000038,-0.212863922
"10/5/2023",55,"L8_D_1","L8","Drought","IR1",23.21600533,23.39999962,-0.183994293
"10/5/2023",55,"L8_D_10","L8","Drought","IR1",21.76577759,21.10000038,0.665777206
"10/5/2023",55,"L8_D_11","L8","Drought","IR1",22.98270226,23.10000038,-0.117298126
"10/5/2023",55,"L8_D_12","L8","Drought","IR1",23.07484818,22.89999962,0.174848557
"10/5/2023",55,"L8_D_13","L8","Drought","IR1",22.43201256,22.10000038,0.332012177
"10/5/2023",55,"L8_D_14","L8","Drought","IR1",21.83260345,20.79999924,1.032604218
"10/5/2023",55,"L8_D_15","L8","Drought","IR1",23.26018715,23.70000076,-0.439813614
"10/5/2023",55,"L8_D_16","L8","Drought","IR1",23.5858078,23.70000076,-0.114192963
"10/5/2023",55,"L8_D_17","L8","Drought","IR1",22.85231781,22.79999924,0.052318573
"10/5/2023",55,"L8_D_18","L8","Drought","IR1",23.05999184,23.5,-0.440008163
"10/5/2023",55,"L8_D_19","L8","Drought","IR1",22.94143867,22.60000038,0.341438293
"10/5/2023",55,"L8_D_2","L8","Drought","IR1",23.03373337,23.29999924,-0.266265869
"10/5/2023",55,"L8_D_20","L8","Drought","IR1",23.30512619,22.89999962,0.405126572
"10/5/2023",55,"L8_D_3","L8","Drought","IR1",23.347435,23.5,-0.152565002
"10/5/2023",55,"L8_D_4","L8","Drought","IR1",23.04047203,23.5,-0.459527969
"10/5/2023",55,"L8_D_5","L8","Drought","IR1",23.01609421,22.79999924,0.216094971
"10/5/2023",55,"L8_D_6","L8","Drought","IR1",23.09932137,23.5,-0.400678635
"10/5/2023",55,"L8_D_7","L8","Drought","IR1",23.24621582,22.89999962,0.346216202
"10/5/2023",55,"L8_D_8","L8","Drought","IR1",22.5904274,22.60000038,-0.009572983
"10/5/2023",55,"L8_D_9","L8","Drought","IR1",23.54822922,23.5,0.048229218
"10/5/2023",55,"L6_C_1","L6","Control","IR1",22.38803864,22.39999962,-0.011960983
"10/5/2023",55,"L6_C_2","L6","Control","IR1",22.13183594,23.5,-1.368164063
"10/5/2023",55,"L6_C_3","L6","Control","IR1",22.0495739,22.89999962,-0.85042572
"10/5/2023",55,"L6_C_4","L6","Control","IR1",22.49599648,23.39999962,-0.904003143
"10/5/2023",55,"L6_C_5","L6","Control","IR1",22.4192028,23.5,-1.080797195
"10/5/2023",55,"L6_C_6","L6","Control","IR1",22.29553986,23.79999924,-1.504459381
"10/5/2023",55,"L6_C_7","L6","Control","IR1",22.35146904,23.60000038,-1.248531342
"10/5/2023",55,"L6_C_8","L6","Control","IR1",22.93292236,23.10000038,-0.167078018
"10/5/2023",55,"L6_C_9","L6","Control","IR1",22.49342346,23.60000038,-1.10657692
"10/5/2023",55,"L6_D_1","L6","Drought","IR1",22.77079964,23.60000038,-0.829200745
"10/5/2023",55,"L6_D_2","L6","Drought","IR1",21.26595497,20.89999962,0.365955353
"10/5/2023",55,"L6_D_3","L6","Drought","IR1",22.63031578,23.5,-0.869684219
"10/5/2023",55,"L6_D_4","L6","Drought","IR1",22.76643372,23.5,-0.733566284
"10/5/2023",55,"L6_D_5","L6","Drought","IR1",22.76531601,23.79999924,-1.034683228
"10/5/2023",55,"L6_D_6","L6","Drought","IR1",22.88958931,22.39999962,0.489589691
"10/5/2023",55,"L6_D_7","L6","Drought","IR1",22.65918732,22.79999924,-0.14081192
"10/5/2023",55,"L6_D_8","L6","Drought","IR1",22.74925804,22.5,0.249258041
"10/5/2023",55,"L6_D_9","L6","Drought","IR1",21.88881493,21.29999924,0.588815689
"10/5/2023",55,"L6_C_10","L6","Control","IR1",23.00086212,23.29999924,-0.299137115
"10/5/2023",55,"L6_C_11","L6","Control","IR1",21.56738281,21.70000076,-0.13261795
"10/5/2023",55,"L6_C_12","L6","Control","IR1",22.83488655,23.60000038,-0.765113831
"10/5/2023",55,"L6_C_13","L6","Control","IR1",22.87721825,23.70000076,-0.822782516
"10/5/2023",55,"L6_C_14","L6","Control","IR1",22.20116425,23.70000076,-1.498836517
"10/5/2023",55,"L6_C_15","L6","Control","IR1",22.46235275,23.29999924,-0.837646484
"10/5/2023",55,"L6_C_16","L6","Control","IR1",22.63619423,22.79999924,-0.163805008
"10/5/2023",55,"L6_C_18","L6","Control","IR1",20.72705269,20.29999924,0.427053452
"10/5/2023",55,"L6_D_10","L6","Drought","IR1",22.5789547,22.89999962,-0.321044922
"10/5/2023",55,"L6_D_11","L6","Drought","IR1",23.01172256,22.79999924,0.211723328
"10/5/2023",55,"L6_D_12","L6","Drought","IR1",22.78330612,22.79999924,-0.016693115
"10/5/2023",55,"L6_D_13","L6","Drought","IR1",22.85286713,22.89999962,-0.047132492
"10/5/2023",55,"L6_D_14","L6","Drought","IR1",22.92097282,23.79999924,-0.879026413
"10/5/2023",55,"L6_D_15","L6","Drought","IR1",23.18525696,23.29999924,-0.114742279
"10/5/2023",55,"L6_D_16","L6","Drought","IR1",22.86724091,23.70000076,-0.832759857
"10/5/2023",55,"L6_D_17","L6","Drought","IR1",21.79028511,21.10000038,0.690284729
"10/5/2023",55,"L6_D_18","L6","Drought","IR1",22.99644852,23.70000076,-0.703552246
"10/5/2023",55,"L9_C_1","L9","Control","IR1",22.50862122,22.29999924,0.208621979
"10/5/2023",55,"L9_C_10","L9","Control","IR1",22.92796898,23.39999962,-0.47203064
"10/5/2023",55,"L9_C_11","L9","Control","IR1",22.6615696,23.5,-0.838430405
"10/5/2023",55,"L9_C_12","L9","Control","IR1",22.87812042,23.60000038,-0.721879959
"10/5/2023",55,"L9_C_13","L9","Control","IR1",22.04810524,21.89999962,0.148105621
"10/5/2023",55,"L9_C_14","L9","Control","IR1",22.65668106,22.89999962,-0.243318558
"10/5/2023",55,"L9_C_15","L9","Control","IR1",22.96285248,23.70000076,-0.737148285
"10/5/2023",55,"L9_C_16","L9","Control","IR1",22.51371384,23.79999924,-1.2862854
"10/5/2023",55,"L9_C_17","L9","Control","IR1",22.61783791,23.60000038,-0.982162476
"10/5/2023",55,"L9_C_18","L9","Control","IR1",22.27454758,22.79999924,-0.52545166
"10/5/2023",55,"L9_C_19","L9","Control","IR1",22.09291077,22.5,-0.407089233
"10/5/2023",55,"L9_C_2","L9","Control","IR1",22.30405235,23.5,-1.195947647
"10/5/2023",55,"L9_C_20","L9","Control","IR1",21.16351128,20.60000038,0.563510895
"10/5/2023",55,"L9_C_3","L9","Control","IR1",22.5182209,23.5,-0.981779099
"10/5/2023",55,"L9_C_4","L9","Control","IR1",22.28282356,21.79999924,0.482824326
"10/5/2023",55,"L9_C_5","L9","Control","IR1",22.28352356,23.70000076,-1.416477203
"10/5/2023",55,"L9_C_6","L9","Control","IR1",21.30065727,21,0.300657272
"10/5/2023",55,"L9_C_7","L9","Control","IR1",21.99544525,22,-0.004554749
"10/5/2023",55,"L9_C_8","L9","Control","IR1",22.41980362,23.39999962,-0.980195999
"10/5/2023",55,"L9_C_9","L9","Control","IR1",22.73572159,23.5,-0.764278412
"10/5/2023",55,"L9_D_1","L9","Drought","IR1",23.23278618,23.5,-0.267213821
"10/5/2023",55,"L9_D_10","L9","Drought","IR1",22.04987335,21.39999962,0.649873734
"10/5/2023",55,"L9_D_11","L9","Drought","IR1",23.01183319,23.60000038,-0.588167191
"10/5/2023",55,"L9_D_12","L9","Drought","IR1",23.20126343,23.20000076,0.001262665
"10/5/2023",55,"L9_D_13","L9","Drought","IR1",22.88087463,22.79999924,0.080875397
"10/5/2023",55,"L9_D_14","L9","Drought","IR1",23.0112114,23.79999924,-0.788787842
"10/5/2023",55,"L9_D_15","L9","Drought","IR1",23.23859787,23.60000038,-0.361402512
"10/5/2023",55,"L9_D_16","L9","Drought","IR1",23.495224,23.10000038,0.395223618
"10/5/2023",55,"L9_D_17","L9","Drought","IR1",23.20557594,23.5,-0.294424057
"10/5/2023",55,"L9_D_18","L9","Drought","IR1",23.3638382,23.39999962,-0.036161423
"10/5/2023",55,"L9_D_19","L9","Drought","IR1",20.8547039,20.29999924,0.554704666
"10/5/2023",55,"L9_D_2","L9","Drought","IR1",22.92634773,22.5,0.426347733
"10/5/2023",55,"L9_D_20","L9","Drought","IR1",22.49912643,23.70000076,-1.200874329
"10/5/2023",55,"L9_D_3","L9","Drought","IR1",22.80854225,22.79999924,0.008543015
"10/5/2023",55,"L9_D_4","L9","Drought","IR1",22.12670326,21.39999962,0.726703644
"10/5/2023",55,"L9_D_5","L9","Drought","IR1",22.60948181,22,0.609481812
"10/5/2023",55,"L9_D_6","L9","Drought","IR1",23.16259766,22.89999962,0.262598038
"10/5/2023",55,"L9_D_7","L9","Drought","IR1",23.00585747,22.79999924,0.205858231
"10/5/2023",55,"L9_D_8","L9","Drought","IR1",22.93341446,23.79999924,-0.866584778
"10/5/2023",55,"L9_D_9","L9","Drought","IR1",23.3368988,23.5,-0.163101196
"10/10/2023",60,"L3_C_1","L3","Control","IR1",23.95188713,23.79999924,0.151887894
"10/10/2023",60,"L3_C_2","L3","Control","IR1",23.19999504,23.70000076,-0.500005722
"10/10/2023",60,"L3_C_3","L3","Control","IR1",21.0131855,21.39999962,-0.386814117
"10/10/2023",60,"L3_C_4","L3","Control","IR1",21.88506889,21.79999924,0.085069656
"10/10/2023",60,"L3_C_5","L3","Control","IR1",23.54465675,23.5,0.044656754
"10/10/2023",60,"L3_C_6","L3","Control","IR1",21.13722801,21,0.137228012
"10/10/2023",60,"L3_C_7","L3","Control","IR1",23.65489769,23.10000038,0.554897308
"10/10/2023",60,"L3_C_8","L3","Control","IR1",24.31894493,23.39999962,0.918945313
"10/10/2023",60,"L3_C_9","L3","Control","IR1",23.03885269,23.10000038,-0.06114769
"10/10/2023",60,"L3_D_1","L3","Drought","IR1",24.62975693,23.10000038,1.529756546
"10/10/2023",60,"L3_D_2","L3","Drought","IR1",22.13996696,21.70000076,0.439966202
"10/10/2023",60,"L3_D_3","L3","Drought","IR1",23.78738785,23,0.787387848
"10/10/2023",60,"L3_D_4","L3","Drought","IR1",23.80879021,23.10000038,0.708789825
"10/10/2023",60,"L3_D_5","L3","Drought","IR1",23.8145504,23.29999924,0.514551163
"10/10/2023",60,"L3_D_6","L3","Drought","IR1",23.64219475,22.70000076,0.942193985
"10/10/2023",60,"L3_D_7","L3","Drought","IR1",23.82981873,23.70000076,0.129817963
"10/10/2023",60,"L3_D_8","L3","Drought","IR1",22.2655201,21.39999962,0.865520477
"10/10/2023",60,"L3_D_9","L3","Drought","IR1",23.14768028,22.5,0.647680283
"10/10/2023",60,"L1_C_1","L1","Control","IR1",22.71357918,23,-0.286420822
"10/10/2023",60,"L1_C_10","L1","Control","IR1",21.93579102,22.89999962,-0.964208603
"10/10/2023",60,"L1_C_11","L1","Control","IR1",23.02456284,23.70000076,-0.675437927
"10/10/2023",60,"L1_C_12","L1","Control","IR1",22.83104324,23.79999924,-0.968955994
"10/10/2023",60,"L1_C_13","L1","Control","IR1",23.69127083,23.10000038,0.591270447
"10/10/2023",60,"L1_C_14","L1","Control","IR1",23.58989906,23.70000076,-0.1101017
"10/10/2023",60,"L1_C_15","L1","Control","IR1",22.44032097,22.79999924,-0.359678268
"10/10/2023",60,"L1_C_16","L1","Control","IR1",23.02747154,22.79999924,0.227472305
"10/10/2023",60,"L1_C_17","L1","Control","IR1",23.56241035,23.5,0.062410355
"10/10/2023",60,"L1_C_18","L1","Control","IR1",22.27290535,23,-0.72709465
"10/10/2023",60,"L1_C_19","L1","Control","IR1",22.66587257,23.39999962,-0.734127045
"10/10/2023",60,"L1_C_2","L1","Control","IR1",22.01964378,21.29999924,0.719644547
"10/10/2023",60,"L1_C_20","L1","Control","IR1",23.5484333,23.60000038,-0.051567078
"10/10/2023",60,"L1_C_3","L1","Control","IR1",23.35805702,23.79999924,-0.441942215
"10/10/2023",60,"L1_C_4","L1","Control","IR1",23.21364594,23.5,-0.286354065
"10/10/2023",60,"L1_C_5","L1","Control","IR1",22.72913742,23.39999962,-0.670862198
"10/10/2023",60,"L1_C_6","L1","Control","IR1",22.79339981,23.29999924,-0.506599426
"10/10/2023",60,"L1_C_7","L1","Control","IR1",23.78407669,23.5,0.284076691
"10/10/2023",60,"L1_C_8","L1","Control","IR1",22.45366859,22.20000076,0.253667831
"10/10/2023",60,"L1_C_9","L1","Control","IR1",23.45141983,22.70000076,0.751419067
"10/10/2023",60,"L1_D_1","L1","Drought","IR1",23.476717,23.39999962,0.076717377
"10/10/2023",60,"L1_D_10","L1","Drought","IR1",23.88147736,23.5,0.381477356
"10/10/2023",60,"L1_D_11","L1","Drought","IR1",23.74962997,23.10000038,0.649629593
"10/10/2023",60,"L1_D_12","L1","Drought","IR1",23.68139458,23.79999924,-0.11860466
"10/10/2023",60,"L1_D_13","L1","Drought","IR1",23.81894302,23.79999924,0.018943787
"10/10/2023",60,"L1_D_14","L1","Drought","IR1",23.60859871,23.39999962,0.208599091
"10/10/2023",60,"L1_D_15","L1","Drought","IR1",22.02640724,21.60000038,0.42640686
"10/10/2023",60,"L1_D_16","L1","Drought","IR1",24.17988205,23.60000038,0.579881668
"10/10/2023",60,"L1_D_17","L1","Drought","IR1",24.09876251,23.79999924,0.298763275
"10/10/2023",60,"L1_D_18","L1","Drought","IR1",23.22027588,23.10000038,0.120275497
"10/10/2023",60,"L1_D_19","L1","Drought","IR1",23.43768311,23.5,-0.062316895
"10/10/2023",60,"L1_D_2","L1","Drought","IR1",23.87743378,23.60000038,0.277433395
"10/10/2023",60,"L1_D_20","L1","Drought","IR1",23.85691643,23.70000076,0.156915665
"10/10/2023",60,"L1_D_3","L1","Drought","IR1",23.74797249,23.5,0.247972488
"10/10/2023",60,"L1_D_4","L1","Drought","IR1",22.49186134,22,0.491861343
"10/10/2023",60,"L1_D_5","L1","Drought","IR1",24.19415474,23.5,0.694154739
"10/10/2023",60,"L1_D_6","L1","Drought","IR1",23.53162384,22.79999924,0.731624603
"10/10/2023",60,"L1_D_7","L1","Drought","IR1",23.80664825,23.60000038,0.206647873
"10/10/2023",60,"L1_D_8","L1","Drought","IR1",23.49485207,23.10000038,0.394851685
"10/10/2023",60,"L1_D_9","L1","Drought","IR1",23.28850937,22.20000076,1.088508606
"10/10/2023",60,"L2_C_1","L2","Control","IR1",22.658741,23.5,-0.841259003
"10/10/2023",60,"L2_C_2","L2","Control","IR1",23.04429626,23.70000076,-0.655704498
"10/10/2023",60,"L2_C_3","L2","Control","IR1",22.86500168,23.5,-0.634998322
"10/10/2023",60,"L2_C_4","L2","Control","IR1",22.64701462,22.70000076,-0.052986145
"10/10/2023",60,"L2_C_5","L2","Control","IR1",21.58826256,21.79999924,-0.211736679
"10/10/2023",60,"L2_C_6","L2","Control","IR1",21.47058678,22.10000038,-0.629413605
"10/10/2023",60,"L2_C_7","L2","Control","IR1",22.4925499,23.60000038,-1.107450485
"10/10/2023",60,"L2_C_8","L2","Control","IR1",23.06019211,23.79999924,-0.739807129
"10/10/2023",60,"L2_C_9","L2","Control","IR1",22.98111534,23.60000038,-0.61888504
"10/10/2023",60,"L2_D_1","L2","Drought","IR1",23.11838341,23.39999962,-0.281616211
"10/10/2023",60,"L2_D_2","L2","Drought","IR1",23.02615738,23.10000038,-0.073843002
"10/10/2023",60,"L2_D_3","L2","Drought","IR1",24.25221443,23.20000076,1.052213669
"10/10/2023",60,"L2_D_4","L2","Drought","IR1",23.3085022,23.70000076,-0.391498566
"10/10/2023",60,"L2_D_5","L2","Drought","IR1",23.20667839,23.79999924,-0.593320847
"10/10/2023",60,"L2_D_6","L2","Drought","IR1",22.86157036,23.10000038,-0.238430023
"10/10/2023",60,"L2_D_7","L2","Drought","IR1",23.38166618,23.20000076,0.181665421
"10/10/2023",60,"L2_D_8","L2","Drought","IR1",23.76548195,23.5,0.265481949
"10/10/2023",60,"L2_D_9","L2","Drought","IR1",22.57280159,22.70000076,-0.127199173
"10/10/2023",60,"L5_C_1","L5","Control","IR1",23.3083744,23.79999924,-0.491624832
"10/10/2023",60,"L5_C_2","L5","Control","IR1",21.96423531,21.5,0.464235306
"10/10/2023",60,"L5_C_3","L5","Control","IR1",23.44048691,23.70000076,-0.259513855
"10/10/2023",60,"L5_C_4","L5","Control","IR1",24.03218269,23.79999924,0.232183456
"10/10/2023",60,"L5_C_5","L5","Control","IR1",21.80975914,21.60000038,0.209758759
"10/10/2023",60,"L5_C_6","L5","Control","IR1",23.41030693,23.79999924,-0.389692307
"10/10/2023",60,"L5_C_7","L5","Control","IR1",23.16274261,23.70000076,-0.537258148
"10/10/2023",60,"L5_C_8","L5","Control","IR1",22.51497269,22.39999962,0.114973068
"10/10/2023",60,"L5_C_9","L5","Control","IR1",21.82665825,21.79999924,0.026659012
"10/10/2023",60,"L5_D_1","L5","Drought","IR1",22.21937943,21.5,0.719379425
"10/10/2023",60,"L5_D_2","L5","Drought","IR1",23.63973427,23.5,0.139734268
"10/10/2023",60,"L5_D_3","L5","Drought","IR1",24.10968399,23.60000038,0.509683609
"10/10/2023",60,"L5_D_4","L5","Drought","IR1",23.5407486,23.29999924,0.240749359
"10/10/2023",60,"L5_D_5","L5","Drought","IR1",23.66559219,23.29999924,0.365592957
"10/10/2023",60,"L5_D_6","L5","Drought","IR1",22.64830208,21.89999962,0.74830246
"10/10/2023",60,"L5_D_7","L5","Drought","IR1",22.56941795,21.70000076,0.869417191
"10/10/2023",60,"L5_D_8","L5","Drought","IR1",23.1857357,23.39999962,-0.214263916
"10/10/2023",60,"L5_D_9","L5","Drought","IR1",23.92915916,23.79999924,0.129159927
"10/10/2023",60,"L4_C_1","L4","Control","IR1",21.95055389,21.5,0.450553894
"10/10/2023",60,"L4_C_2","L4","Control","IR1",23.49054527,23.79999924,-0.309453964
"10/10/2023",60,"L4_C_3","L4","Control","IR1",23.20364571,23.5,-0.296354294
"10/10/2023",60,"L4_C_4","L4","Control","IR1",20.86771393,21.10000038,-0.232286453
"10/10/2023",60,"L4_C_5","L4","Control","IR1",20.8039856,21.10000038,-0.296014786
"10/10/2023",60,"L4_C_6","L4","Control","IR1",22.96195412,22.70000076,0.261953354
"10/10/2023",60,"L4_C_7","L4","Control","IR1",23.45237541,23.79999924,-0.347623825
"10/10/2023",60,"L4_C_8","L4","Control","IR1",23.52363014,23.60000038,-0.076370239
"10/10/2023",60,"L4_C_9","L4","Control","IR1",23.1429882,23.20000076,-0.057012558
"10/10/2023",60,"L4_D_1","L4","Drought","IR1",23.79177284,23.5,0.291772842
"10/10/2023",60,"L4_D_2","L4","Drought","IR1",23.19197273,23.29999924,-0.108026505
"10/10/2023",60,"L4_D_3","L4","Drought","IR1",23.23425102,22.60000038,0.634250641
"10/10/2023",60,"L4_D_4","L4","Drought","IR1",23.54003334,23.29999924,0.240034103
"10/10/2023",60,"L4_D_5","L4","Drought","IR1",23.91002464,23.79999924,0.110025406
"10/10/2023",60,"L4_D_6","L4","Drought","IR1",21.67418098,21.20000076,0.474180222
"10/10/2023",60,"L4_D_7","L4","Drought","IR1",22.60322571,22.39999962,0.203226089
"10/10/2023",60,"L4_D_8","L4","Drought","IR1",24.75740242,23.79999924,0.957403183
"10/10/2023",60,"L4_D_9","L4","Drought","IR1",23.22419167,23.39999962,-0.175807953
"10/10/2023",60,"L7_C_1","L7","Control","IR1",22.58384514,23.39999962,-0.81615448
"10/10/2023",60,"L7_C_10","L7","Control","IR1",22.49770927,23.39999962,-0.902290344
"10/10/2023",60,"L7_C_11","L7","Control","IR1",22.68298912,23.39999962,-0.717010498
"10/10/2023",60,"L7_C_12","L7","Control","IR1",22.87150002,23.10000038,-0.228500366
"10/10/2023",60,"L7_C_13","L7","Control","IR1",21.39839363,21.70000076,-0.301607132
"10/10/2023",60,"L7_C_14","L7","Control","IR1",22.4694252,22.79999924,-0.330574036
"10/10/2023",60,"L7_C_15","L7","Control","IR1",22.58265686,23.5,-0.91734314
"10/10/2023",60,"L7_C_16","L7","Control","IR1",22.41554642,23.39999962,-0.984453201
"10/10/2023",60,"L7_C_17","L7","Control","IR1",23.39017677,23.60000038,-0.209823608
"10/10/2023",60,"L7_C_18","L7","Control","IR1",23.78631783,23.5,0.286317825
"10/10/2023",60,"L7_C_19","L7","Control","IR1",23.36483002,23.79999924,-0.43516922
"10/10/2023",60,"L7_C_2","L7","Control","IR1",22.74179649,23.39999962,-0.658203125
"10/10/2023",60,"L7_C_20","L7","Control","IR1",21.8482132,22.70000076,-0.851787567
"10/10/2023",60,"L7_C_3","L7","Control","IR1",22.85401535,23.70000076,-0.845985413
"10/10/2023",60,"L7_C_4","L7","Control","IR1",22.82350731,23.20000076,-0.376493454
"10/10/2023",60,"L7_C_5","L7","Control","IR1",22.78022003,23,-0.219779968
"10/10/2023",60,"L7_C_6","L7","Control","IR1",23.1581192,23.79999924,-0.641880035
"10/10/2023",60,"L7_C_7","L7","Control","IR1",22.79239464,23.60000038,-0.807605743
"10/10/2023",60,"L7_C_8","L7","Control","IR1",22.03320885,22.10000038,-0.066791534
"10/10/2023",60,"L7_C_9","L7","Control","IR1",22.96727371,23.60000038,-0.632726669
"10/10/2023",60,"L7_D_1","L7","Drought","IR1",22.96900368,22.79999924,0.16900444
"10/10/2023",60,"L7_D_10","L7","Drought","IR1",23.25076294,23,0.250762939
"10/10/2023",60,"L7_D_11","L7","Drought","IR1",21.81011009,21.39999962,0.410110474
"10/10/2023",60,"L7_D_12","L7","Drought","IR1",23.29039383,23.60000038,-0.309606552
"10/10/2023",60,"L7_D_13","L7","Drought","IR1",22.7555294,22.70000076,0.055528641
"10/10/2023",60,"L7_D_14","L7","Drought","IR1",23.7831459,23.70000076,0.083145142
"10/10/2023",60,"L7_D_15","L7","Drought","IR1",22.99186516,23.70000076,-0.708135605
"10/10/2023",60,"L7_D_16","L7","Drought","IR1",23.36804771,23.39999962,-0.031951904
"10/10/2023",60,"L7_D_17","L7","Drought","IR1",22.81386757,23.10000038,-0.286132813
"10/10/2023",60,"L7_D_18","L7","Drought","IR1",23.50031853,23.79999924,-0.29968071
"10/10/2023",60,"L7_D_19","L7","Drought","IR1",22.68447495,23.39999962,-0.715524673
"10/10/2023",60,"L7_D_2","L7","Drought","IR1",23.33935738,23.5,-0.160642624
"10/10/2023",60,"L7_D_20","L7","Drought","IR1",20.84289742,21,-0.157102585
"10/10/2023",60,"L7_D_3","L7","Drought","IR1",23.74819565,23.79999924,-0.051803589
"10/10/2023",60,"L7_D_4","L7","Drought","IR1",21.74917412,21.10000038,0.649173737
"10/10/2023",60,"L7_D_5","L7","Drought","IR1",23.7375927,23.60000038,0.137592316
"10/10/2023",60,"L7_D_6","L7","Drought","IR1",22.63555908,22.29999924,0.335559845
"10/10/2023",60,"L7_D_7","L7","Drought","IR1",23.45890808,23.5,-0.041091919
"10/10/2023",60,"L7_D_8","L7","Drought","IR1",23.69759941,23.70000076,-0.002401352
"10/10/2023",60,"L7_D_9","L7","Drought","IR1",23.24206734,23.39999962,-0.157932281
"10/10/2023",60,"L8_C_1","L8","Control","IR1",23.00427628,23.60000038,-0.595724106
